setx,sety,topic,title
-8.513906,14.535642,19,走进老区看新貌
11.29025,1.8253528,13,上海查处多起涉疫谣言
-7.9509315,2.3216448,7,上海将迎8级大风和暴雨
7.928625,-5.0274363,14,我国科学家发布嫦五月壤最新研究成果
4.0656633,5.4287066,9,关晓彤说25岁去做吧反正都会后悔的
-8.018899,2.331833,7,上海方舱今日出院6700人
3.5761938,4.9292808,9,重庆疫情
2.2236896,-8.5066595,10,女生都是袜子大户
11.295342,1.8331931,13,椰树集团再发争议广告
-7.854128,14.56674,19,优酷 恰似故人归
-11.167247,7.270622,6,韵达快递
2.2306495,-8.522543,10,身份证被别人开电话卡有风险
-3.940622,-6.398082,17,6岁女孩发现姥姥遗照崩溃大哭
7.801368,-5.036368,14,为什么高三的晚霞总是格外美
-0.6332861,-15.539659,1,酸豆角中现青蛙厂家拒退货
3.229146,5.250886,9,太原疫情
-11.005982,-4.2582345,18,1岁弟弟牵13岁自闭症姐姐下台阶
-8.595207,14.934298,19,核酸检测时不建议把口罩往上推
-11.14155,-4.2299976,18,浪姐2团建为蒋璐霞特战荣耀打call
-0.93305176,-15.620222,1,杨洋李一桐把cp感拿捏了
-3.5218575,6.414758,3,空明洛洛吻戏
-3.6689823,-5.875309,17,aj
-10.273121,-12.15125,5,当你情绪低落时会找谁倾诉
3.227558,5.270848,9,沙溢搂蔡徐坤的腰
-8.018903,2.3318691,7,张真源话剧谢幕敬礼视频
-0.63637656,-15.53943,1,欧洲航天局中止与俄月球项目合作
-3.7935355,6.784998,3,故宫春花高清壁纸
-11.316481,7.394145,6,章若楠本名章若男
3.7536335,5.757939,9,普京说西方的制裁闪电战已失败
-4.151558,-0.7226768,2,娶到最爱的人会是什么样子
-10.428212,-3.7125726,18,管泽元
2.2362952,-8.534221,10,林俊杰分享测试唱歌视频
-17.308771,1.8868622,4,RW战胜AG
1.5130723,13.316035,15,RNG让二追三战胜JDG
12.19943,-12.86809,8,二十不惑
4.0756493,-0.23776786,0,王者荣耀新赛季
-7.798758,14.907931,19,当我哥教我70斤女生吃饭法
-16.929602,1.6108146,4,科切拉
3.2285106,5.2680693,9,杭州核酸
-4.1058965,-0.7183296,2,奔跑吧
11.307926,10.865857,16,陈立农问乌龟下蛋了如何照顾
11.402331,1.9172691,13,上海市监局提醒电商平台制止骑手恶意加价
4.100385,-0.2343879,0,那些感人的毕业论文致谢
-3.7226584,-6.288385,17,被郑业成的歪嘴笑拿捏了
-10.595665,-3.7869287,18,北京晚霞
-17.308683,1.8867934,4,话剧铁流东进
-8.12347,15.236896,19,扬州大学一班级26人考研上岸
3.2281725,5.241449,9,南昌疫情
-11.323234,7.3997846,6,只留富贵甩掉包训练
0.3185182,-2.7608,12,被泡泡糖色系拿捏了
-17.471903,1.9520363,4,湖南一400年古树起火
-11.243022,-3.7850585,18,海南国家公园建设是国之大者
-11.111444,-3.6687214,18,宅女捏头像月入4万
-4.1347947,-0.7253523,2,奔跑吧蔡徐坤
-11.307501,-3.9743352,18,熊梓淇发文告别追爱家族齐天
1.7596124,13.674108,15,厦门部分入境人员集中隔离时间缩短四天
-8.018922,2.3318744,7,居民自发为没锅邻居蒸包子
