setx,sety,topic,title
9.970528,-5.9680696,8,全面排查整治各行业领域安全隐患
-16.930326,-9.347464,11,MU5735航班上人员已全部遇难
-3.6916347,-8.524686,12,为东航飞行事故遇难者默哀
-4.710964,7.295213,2,4月1日起交通违法记分将调整
-12.931544,4.0958414,5,遇难者遗骸物品均已妥善保管
5.9147925,4.8070908,10,清理涉MU5735违法违规信息27.9万余条
5.950207,4.8422637,10,公安机关共确认120人身份
2.3761396,7.462771,0,普京批日本不敢点名是谁扔下原子弹
-4.8617077,0.6946459,13,那些留在县城的年轻人后来怎样了
-13.121987,4.198444,5,大学生用奖学金买36000只口罩捐学校
7.798431,13.071139,7,男子起诉同居3年前女友返还40万
-3.696161,-8.533358,12,发布会现场为132名遇难者默哀
5.9528413,4.8451085,10,搜寻现场挖出大量飞机残骸
8.189925,12.685104,7,坠机搜救的9个现场细节
-4.3797436,6.733522,2,Uzi
-4.858122,0.6932858,13,上海一女子忘带钥匙翻窗被卡
13.641281,0.047255788,18,梅德韦杰夫称俄罗斯可能会使用核武器
-5.0375733,7.1872473,2,坠机事故核心现场有一定浓度的可燃气体
-13.266584,4.134271,5,珠海一在建大楼钢筋掉落致3人死亡
7.3639374,1.0224186,4,画包包崩了
3.4167137,1.8370934,14,诸葛宇杰任上海市委副书记
13.590123,0.05618424,18,活人真的可能被尿憋死
5.3863,-10.101494,3,这减肥操真能处
-15.726948,-9.764496,11,关注MU5735
5.1367297,-2.3776112,16,将继续寻找遇难人员遗骸遗物及飞机残骸
2.1754298,7.5954566,0,英国炸鱼薯条所用鳕鱼一半来自俄罗斯
-16.367966,-9.242655,11,年轻人为什么逃离工厂
10.320742,-5.9271927,8,南京3月27日起上班可不查验48小时内核酸证明
2.0658617,-6.053483,6,尚未发现幸存者及第二个黑匣子
-12.936681,3.8646712,5,天津3月27日全员核酸检测
7.826275,12.529584,7,测了下颜值个人信息全泄露
-4.2028356,-3.635899,19,京东裁员
7.818704,12.532401,7,宇野昌磨世锦赛夺冠
13.733068,-0.0637359,18,女主播为涨粉恶意拨110挑衅被封号行拘
2.256543,7.5531096,0,老人因隔夜菜患脑干脑炎住进ICU
-4.45274,-4.035612,19,泽连斯基希望在奥斯卡颁奖典礼亮相
5.454677,-10.39237,3,司机过水坑不减速淋湿路人交警说必须管
-0.1818989,2.7812686,17,小妹棉花娃娃
1.8191535,7.2011976,0,等疫情过后一起去吃好吃的
-4.5296917,6.8992786,2,被女儿送的礼物整破防了
-0.22870317,2.812135,17,3岁社牛萌娃与窗外工人唠家常
-3.7600205,-8.077485,12,请为地球熄灯一小时
-3.6954591,-8.538845,12,U23国足球员指天缅怀空难遇难者
-16.45421,-9.857402,11,毕业后选择考研还是工作
9.709553,-5.400886,8,烧菜火锅你吃过吗
-0.23215657,2.815016,17,东航飞行事故第6场新闻发布会
5.4482627,-10.365818,3,连淮伟工作室驰援泉州
-0.32327127,12.595717,15,俄称美在转移各方对其在乌生物实验室的注意
4.9717965,-2.117279,16,努力生活的人在闪闪发光
-17.029419,-9.589029,11,高校为考研线上复试提供专用设备
5.450969,-10.375096,3,重庆列车穿梭云海如水墨画
9.968412,-5.3176537,8,人民日报论十个明确
-16.460798,-10.468674,11,MU5735航班上人员已全部遇难
10.8268585,6.2208343,9,上海高岛屋百货被顶格罚款50万
-4.203365,-3.6346447,19,方昊大四喜
4.958576,-2.1250484,16,千万别被花海的镜盯上
-12.903922,3.937343,5,上海在非重点区域开展抗原检测
-16.09762,-9.292221,11,神仙奶茶小料
-15.723773,-9.318455,11,iBoy的卡莎
13.363049,-0.014956675,18,其实浪漫不分年龄
2.171062,-5.661481,6,清融的弈星
-15.984595,-10.233072,11,成年人的孤独破防瞬间
8.22335,12.741872,7,合肥包河区发现1例阳性人员
-4.7986917,0.6815077,13,当荷包蛋遇到米饭时
7.834254,1.0139306,4,常州一小车失控隔离栏插入车内致1死
2.2189536,6.612004,0,回南天
4.990487,-2.3226998,16,想到就会遗憾的最后一面
1.9284906,6.92455,0,U23国足4比2泰国U23
-3.9398494,-8.823867,12,南京新增1例核酸初筛阳性人员
-15.793203,-9.9724245,11,神仙奶茶小料
5.1333632,-2.385031,16,暂停发售4月8日及以后始发列车车票
3.4069684,1.819254,14,方昊帽子戏法
11.019338,6.1364374,9,民航局回应事故核心区外围发现飞机残片情况
-16.367136,-9.252491,11,被学校考前动员整破防了
-4.351746,-8.503271,12,消防员用吉他包和塑料筐救出4个孩子
-13.254185,4.1452656,5,长沙发现2例新冠肺炎确诊病例
7.7233334,12.947737,7,人类血液中首次发现微塑料颗粒
-0.16804278,2.7722049,17,BLG战胜RA
-0.1435708,2.7550237,17,BLG RA
-0.32393974,12.596033,15,七旬老人街头晕倒3名初中生果断施救
-4.1950827,-8.215875,12,环球影城偶遇谷爱凌
-0.059967767,2.69192,17,BLG让一追三
-4.971643,6.924975,2,美国军工巨头大发战争财
11.007372,5.8619437,9,第一个黑匣子译码有哪些最新情况
-4.443537,-4.0249834,19,老家出现疫情男子捐3亩青菜
2.171062,-5.661481,6,Crisp的烈娜塔
10.119208,-5.982871,8,西安曲江轻轨停运10年将重启运行
3.417855,1.8391756,14,熊孩子电梯内用火机引燃广告牌
0.5385579,-1.1392674,1,以空间抢时间深圳拼了
9.709553,-5.400886,8,计算机二级
2.4444182,6.9884458,0,U23国足vs泰国U23
13.752158,-0.06218648,18,新加坡一架航班因引擎出现震动折返伦敦
10.4482155,5.996773,9,临沂厂房起火
7.802337,13.076682,7,北大毕业十年最后悔的职场选择
5.1116014,-2.3704505,16,妈妈辅导孩子作业崩溃摔坏2个平板
-3.7947187,-8.725336,12,已搜寻到一部紧急定位发射仪
0.5893254,-1.0966834,1,常州快递
3.390986,1.7756926,14,王皓
9.709553,-5.400886,8,计算机二级
7.61758,1.0214686,4,下雨后的西湖有多美
4.9370213,-2.1314068,16,被酥皮大鸡腿拿捏住了
5.113438,-2.3699589,16,累计安排家属478人次到现场吊唁
5.952152,4.84392,10,不要轻易答应陌生人的求助
11.032638,5.9132137,9,撞击点附近反复探测后确定已无生命迹象
3.4025939,1.8318331,14,鹏鹏阿古朵好强
2.2324417,-5.7562714,6,这就是治愈天花板吧
10.464442,5.701202,9,广东冰雹
-13.241562,3.802737,5,网传苏州为上海病人建方舱医院不属实
-4.864525,6.882639,2,学生拍下雨后学校像水墨画
13.247577,-0.034338936,18,四川省考答案
3.408398,1.8378026,14,金博洋遇上威震天
13.579369,-0.19164099,18,高架出现一只猫你会怎么办
10.691006,6.2117066,9,合法但不合理的各种行为
-0.32321012,12.595005,15,唐凯KO韩国选手金裁雄
-15.9867525,-10.235669,11,成都白蚁分飞期要来了
2.1973138,-6.1085286,6,上海承载全国乃至全球重要功能
11.031193,5.927382,9,美国将中国电信中国移动列入安全风险清单
3.4093814,1.8262999,14,深圳教师降薪
-16.626217,-9.179861,11,MU5735救援人员一寸一寸搜寻
-4.352916,-8.507274,12,迪丽热巴的地球一小时emoji
-13.080471,3.7676127,5,苏康码新增48小时核酸报告印章
8.090546,13.155231,7,事故现场目前没有检出常见有机炸药成分
2.2189536,6.612004,0,回南天
-4.3541346,-8.511487,12,居家隔离被老师投送试卷
7.8316503,1.0134214,4,救援组为乘客家属准备了陶罐
2.0416117,6.81338,0,长沙疫情
0.41408527,-1.2477362,1,现场翻过的泥土会转运出去二次寻找
-4.8590593,0.692584,13,拜登与驻波兰美军吃披萨被辣到擦泪
5.952103,4.8442144,10,不要轻易答应陌生人的求助
13.387477,-0.06927288,18,刻在中国人DNA里的善良
2.8125842,0.04755495,0,陈玘
11.042156,5.995841,9,广州多区发布雷雨大风黄色和冰雹橙色预警
-4.19059,-8.212175,12,武警官兵进核心区前脱帽默哀
4.736903,-1.9327353,16,玉渊潭
-16.630219,-9.178053,11,东航空难家属创伤可能长期存在
7.8320994,1.0145717,4,上海疫情传播指数级上升已被打断
-17.118212,-9.828327,11,MU5735救援人员腰间系着安全绳
4.990487,-2.3226998,16,制作冰激淋竟如此丝滑
5.452139,-10.376516,3,店家回应咖啡里全是蚂蚁
10.461227,5.702686,9,佛山冰雹
13.697004,-0.13536794,18,男子因坐过站身挡车前强行逼停公交
-4.0359993,-8.1773,12,上海为什么不能封城
7.7242885,12.952654,7,王濛说将做一个运动员公寓主题真人剧
8.085001,13.140857,7,全国首批直招军士网上预报名已开始
10.464443,5.7012014,9,广东冰雹
5.9513454,4.8427877,10,你永远可以相信雾西湖
-0.3237364,12.594702,15,用38周记录老婆怀孕全过程
-0.16804275,2.7722049,17,BLG对战RA
0.417667,-1.2461178,1,海洋馆鳄鱼出逃消防员逮回抱怀里合影
-4.604276,7.173942,2,贵州是中国第一个吃辣的地方
-15.736587,-9.77731,11,城市熄灯后素颜也很美
9.970528,-5.9680696,8,安徽两小伙60秒救起坠湖孕妇
-16.270325,-9.806229,11,MU5735坠机第6天
-4.649587,7.231797,2,美国到底给欧洲做了多少好事
0.7308964,-1.003516,1,行测
4.7369027,-1.932736,16,玉渊潭
5.4527783,-10.392631,3,女子乳房反复现湿疹症状却是乳腺癌
-4.189575,-8.787725,12,四川一高校为学生预约九价疫苗
2.4534895,7.292628,0,善意改动案发现场也是违法的
2.3817601,7.453984,0,南京本轮疫情首日实现0新增
-16.489267,-10.474712,11,为什么黑匣子有信号发射器仍难找寻
-4.7969685,7.324738,2,欧洲议员表示美国是全球最大的侵略者
5.4549727,-10.384261,3,流浪狗冒雨叼狗宝宝托付给好心男子
2.2158148,-6.070049,6,专家说心理援助不是拽着对方走
0.43945995,-1.2289269,1,男子梵净山金顶刻4字判赔12万
-16.430485,-10.449404,11,伐木工人进入MU5735救援现场
-4.8576813,0.6885971,13,海子逝世33周年
7.6158276,1.0411788,4,王濛周洋合体首封
-12.925014,3.8876138,5,印度再次购买300万桶俄产石油
13.579369,-0.19164103,18,高架出现一只猫你会怎么办
-4.798798,-3.9208236,19,上海新增38例本土确诊2231例无症状
-17.151306,-10.080446,11,心理专家用陪伴方式帮助MU5735乘客家属
-0.22379278,2.811663,17,重庆晨雾缭绕如临仙境
10.244723,-5.4685483,8,为什么春天容易皮肤过敏
-4.3797436,6.733522,2,申论
7.812016,1.0157559,4,藤县一粉店挡付款码不肯收军人钱
-0.32364422,12.595753,15,重庆一警犬87秒找到500平米内1滴血
2.369116,6.859419,0,浦东疫情
-12.982849,4.1726604,5,当小猫咪发现妈妈怀孕后
5.4529877,-10.385098,3,马克龙称必须摆脱对俄能源依赖
-4.364723,-3.961103,19,苏州新增无症状感染者3例
-0.29887396,12.492821,15,为什么乳腺癌会有湿疹
13.752158,-0.06218639,18,新加坡一架航班因引擎出现震动折返伦敦
-4.6490035,-4.0472426,19,小偷入室盗窃遇女主人返回夺门而逃
-0.32376975,12.595404,15,老人离世留下满屋子整齐柴火
10.277763,-5.8896284,8,援建方舱医院建筑公司经理发声
-4.798798,-3.9208236,19,上海新增38例本土确诊2231例无症状
13.1035385,-0.032260258,18,四川省考
2.2309246,-6.088955,6,美国18亿美元新冠救济金遭诈骗
10.312529,-5.550624,8,卫龙辣条包装被指打低俗擦边球
7.807101,1.014797,4,请给予乘客家属应有的尊重
2.2073042,-6.0921884,6,乌军方称其空军司令部遭导弹袭击
5.4528484,-10.384845,3,湿疹不及时治疗会发展成鼻炎和哮喘
7.5310903,1.0308084,4,长春买菜
-4.8590064,0.69231194,13,梅西身披10号攻入700球
-5.0258174,7.105139,2,尽早干预湿疹可预防其他过敏性疾病
-13.276704,3.8281493,5,广西藤县暂未以任何名义进行社会募捐
4.736852,-1.9325813,16,新疆省考
10.241625,-5.463812,8,美国生物实验室的背后
-4.254652,-3.7033165,19,76人对阵快船
9.589684,-5.2636447,8,青海省考
7.5310907,1.0308084,4,长春买菜
9.970528,-5.9680696,8,民警师徒相约晨跑还顺手抓了个嫌犯
1.9283571,7.481946,0,顾客头发理一半着急回家理发师隔栅栏剪完
0.44060344,-1.2350461,1,卫龙回应包装争议广告语
2.4357734,7.3743615,0,业主宅家穿多民族服装小区走秀
5.453988,-10.38496,3,杭州萌娃临摹汉堡桶自学国画
-16.001106,-9.204819,11,武汉房贷利率下调
-4.859849,0.6952721,13,长春现有蔬菜水果可供应全市一周
-3.8154356,-6.4689727,12,北京3月25日新增2例本土感染者
-17.008808,-10.228459,11,帮助吉林援建方舱医院的工人求助
8.228005,13.016652,7,南昌本轮疫情实现社会面基本清零
-4.698372,-3.7150764,19,吉林新增本土确诊1122例
-4.86154,6.8810062,2,日本人公开吐槽华为
13.578087,-0.1900568,18,走失萌娃强调是妈妈走丢了
9.686449,-5.622749,8,无疫情夏日图鉴
-3.6945992,-8.528712,12,地球一小时之外我们能做什么
7.796041,12.463663,7,阿根廷3比0委内瑞拉
-4.188361,-8.787945,12,无法胜任工作能不能成开除理由
-16.789907,-10.345819,11,苏翊鸣转战新疆阿勒泰将军山滑雪场
7.138219,1.0453652,4,心理专家呼吁尊重MU5735乘客家属隐私
-3.752582,-8.083982,12,汤普森半场22分
2.171062,-5.661481,6,青海6.0级地震
5.950969,4.8434515,10,俄军第一阶段行动主要任务已完成
-4.6823754,-3.7048016,19,山东新增75例本土无症状
-16.010357,-10.299961,11,2022LPL春季赛季后赛
8.258629,12.838535,7,女孩被狗咬20天未愈伤口内发现药棉
13.696223,0.025805445,18,牙上出现小黑点可能是隐匿性龋坏
-17.108498,-9.933254,11,帮助吉林援建方舱医院的工人求助
-4.68806,-3.706851,19,天津新增本土确诊35例
-16.789907,-10.345819,11,下周天空将上演罕见三星伴月
7.808262,12.5357685,7,阿根廷vs委内瑞拉
-4.711956,7.2958035,2,芬兰因缺新闻纸或停止印刷报纸
2.2075322,-5.7517633,6,青海连发9次地震
-0.22724243,2.8142173,17,女子当妈后寻找26年前小护士
10.339408,-5.7129536,8,欧盟与美国达成大额天然气交易
10.312672,-5.5508804,8,国羽四选手遭世界羽联处罚
-4.6829133,-3.7041988,19,辽宁新增本土确诊14例
10.206209,5.75493,9,MU5735飞行事故搜救最新情况
