setx,sety,topic,title
-5.378799,-0.035436723,17,争做堪当民族复兴重任的时代新人
19.082434,-8.506505,8,河南省发现一例人感染H3N8禽流感病例
-9.579761,5.6851206,18,吃榴莲建议每天不要超过200克
4.4249554,11.26295,0,神十三航天员带回8k高清太空影像
4.4297786,11.276371,0,特朗普被判藐视法庭每天罚款1万美元
0.24699022,-2.998692,5,男子为泄愤将14管核酸标本强行拿走
-2.7205076,5.9736047,12,姚明
-11.045534,-13.544587,6,巴基斯坦一所大学发生爆炸
6.6336226,-13.5684595,7,辽宁男篮夺得队史第二冠
-12.439279,13.971681,15,玉无缘 反派
-11.872971,-1.611098,4,赵继伟FMVP
5.111436,-0.081340335,3,洛阳一村庄遭大量蛇进村入侵
19.041956,-8.527578,8,中国驻巴使领馆强烈谴责恐怖主义行径
7.7000318,-4.967989,2,莫兰德表情
-11.241536,-13.848769,6,北京丰台新增2例核酸阳性人员
-9.588857,5.690043,18,山东大哥向封控小区捐近两万斤蔬菜
-11.873194,-1.6110569,4,鸡蛋拌饭有多好吃
-12.485258,-1.632436,4,汪文斌说没人希望看到爆发第三次世界大战
-10.725925,-13.479852,6,郭艾伦采访
7.596161,-5.3994136,2,莫兰德亲吻杨鸣
-0.6105157,1.223587,11,微信公众号崩了
0.24737622,-2.9984362,5,北京市民刚花7000囤货就收到保障蔬菜包
1.704325,-8.000927,13,APP使用习惯会影响大学生婚育观
8.20628,-5.1569686,2,杨鸣夺冠后更衣室发言太好哭了
8.1461,-5.5069804,2,这个五一小长假有哪些影视剧可以看
-1.8921278,-12.987333,9,女子遛狗不拴绳致骑车男孩摔骨折
6.6524367,-13.658879,7,杨鸣最后时刻换上老将上场
7.490412,5.963743,19,苏州核酸凭证多有创意
8.135826,-5.071987,2,重生之门提档0427
-11.144367,-13.999261,6,北京朝阳5混1样本中有一管初筛阳性
-13.434343,15.05859,15,我国过半数成年居民超重或肥胖
-12.158032,-1.8754976,4,成都上空出现心连心云
-11.039577,-13.543586,6,辽宁男篮捧杯时刻
1.5676316,-7.733048,13,辽宁男篮 实至名归
7.1005926,5.5268936,19,美股
0.24547282,-2.974132,5,假如我的闺蜜成了明星
-1.8921211,-12.98623,9,不是所有的蔬菜水果都适合放冰箱
-12.373167,-1.4828874,4,研究首次表明蝎子越小越致命
-13.931118,14.43072,15,我空军飞行员驾机喊话驱离外舰
6.5083394,-13.402785,7,祝卿好豆瓣评分6.4
-13.056203,14.758031,15,恰似故人归收官数据表现
8.206702,-5.157696,2,五一进出西安最新要求
-9.568733,5.681426,18,李恒基牛志玲离婚了又好像没有离
