setx,sety,topic,title
-6.2441683,-0.72863835,9,凡人微光
-11.054814,-4.7284656,18,帕梅拉 录播
11.003373,-10.175715,3,男子去世舅舅帮还贷欲继承房产被拒
-0.6312007,-12.95189,14,平凡的岗位上是不平凡的奋斗者
1.257274,1.7185136,6,武汉万象城
-6.8452616,-0.72594273,9,美国导演说出了美国爱打仗的根本原因
-11.83506,1.4805835,5,北大教授写百字微博被指12处语病
-6.7153625,4.4694266,19,想大口喝矿泉水的女孩成功获救
-1.5666472,6.2510576,17,下午3点到5点情绪最差
5.0566897,3.11921,7,廖双是反派吧
5.083148,3.07645,7,印尼通报三名儿童死于不明原因急性肝炎
-0.52695286,-13.46706,14,北京暂停开放全市图书馆文化馆美术馆
-12.743941,10.27663,12,长沙自建房倒塌第9名被困者位置已确定
-1.6517265,6.1655154,17,现在才知道的广西特产
-12.02514,10.279514,12,俄外长称西方已从俄偷走3000亿美元
10.980819,-10.175808,3,物业10分钟接力护送测核酸
3.4750562,6.976809,1,金采源回应金佳蓝校暴争议
-11.832279,1.4801824,5,外面已经发展成这样了吗
11.103689,-9.506956,3,芬兰将于5月12日决定申请加入北约
-6.8016315,-0.69189316,9,会自己抱紧布袋的小狗
7.17249,6.6693554,16,王一博青春宇宙
6.996339,6.383338,16,难听
-0.7809405,-13.268051,14,翟悦死在丈夫怀中
10.766855,-10.0886545,3,画室即将关门美术生3秒滑铲而出
-12.370311,9.7772,12,煤气罐滚落女子飞奔拦下
-3.8424313,-6.9722943,13,博士生帮亏损10年茶园增益10倍
-8.831451,-11.443881,10,喻言看天赐的声音reaction
-11.5962925,9.89873,12,且试天下
9.012014,-1.0951617,2,广州本次疫情得到有效控制
3.3823547,-7.6755886,11,动物园回应驯兽员脚踹山羊
-11.63671,10.06188,12,且试天下预告
-12.21809,10.787611,12,时髦女子口罩遮车牌进商场偷女装
-11.83206,10.504045,12,九寨沟神仙池春雪惊艳了五月
-0.64268166,-13.440135,14,兰州野生动物园一观光车侧翻
