setx,sety,topic,title
-7.567232,5.276195,8,习近平出席北京2022年冬残奥会闭幕式
6.502774,-14.284953,18,上海交大疫情
-12.609555,19.75728,14,每天读书半小时寿命延长2年
-6.96993,5.05674,8,冬残奥会上的中国式浪漫
3.9971638,-8.068277,13,不吃晚餐有利于代谢健康
6.305146,-14.806873,18,上海六院疫情
-2.1421216,-8.193434,10,著名歌唱家李光羲去世
-6.9569206,4.8694963,8,北京疫情
8.442483,11.69182,2,安徽初婚年龄已突破30岁
3.7758098,1.0503082,12,好丽友
-7.6097307,4.9077625,8,北京2022冬残奥会闭幕式
-7.058815,4.7146945,8,等疫情结束
-8.501913,-9.533067,4,深圳要求停止一切非必要流动活动
1.2084842,5.0417223,16,深圳超市
7.721525,-2.6829383,1,刘迦 闭幕式
10.71422,-7.722972,11,十八线女明星的日常
3.8977077,-7.8537498,13,余生请多指教
-12.840343,-2.490644,0,苏州开学
3.8857658,1.1479709,12,檀健次请把眼镜焊在脸上
-7.4174247,5.351028,8,深圳全市社区小区等封闭式管理
-6.6085916,-1.9916638,17,品冠儿子唱我以为
-13.147934,-2.6779454,0,深圳公交地铁停运
-13.327322,-2.197326,0,TFBOYS魔法城堡发布八周年
-13.326198,-2.1972494,0,学生曝山东现代学院4包面33.7元
-2.008261,1.1098953,5,当代女性的爱情观有多清醒
1.7476195,-2.7417016,6,WE
-2.0792084,1.0884526,5,美国否认在乌生物实验室遭群嘲
-1.8251154,10.507771,9,上海阿姨吃面吃到继承面馆当老板
-7.457278,4.708177,8,再见了北京冬残奥会
-6.5211687,-1.9960432,17,女娲 XYG
7.778846,-2.7029767,1,开闭幕式真成了连续剧
-1.8211714,0.8535184,5,阿里裁员
-1.821172,0.8535181,5,腾讯裁员
-12.414261,19.544857,14,柳鑫宇晒和羽生结弦托举照
1.2113879,5.5370097,16,乌克兰军事训练场遭空袭造成严重伤亡
1.208942,5.045321,16,二十五二十一
6.7994785,-14.728722,18,真的好舍不得雪容融
1.7524908,-3.1012836,6,冰墩墩有小名啦
-2.0985942,1.1062276,5,高校食堂档口惊现一老鼠淡定擦嘴
-2.1319945,-8.332672,10,外国租给俄罗斯的515架民航飞机前途未卜
6.41396,-15.353571,18,PEL赛场放了华晨宇新歌
7.9515142,-2.7240512,1,易烊千玺李现春夏新电影杀青
3.9970918,-8.068124,13,冰墩墩雪容融名场面回顾
-12.129289,19.439363,14,猪价或跌至每斤6元谷底
8.248764,12.113524,2,杭州本轮疫情较大可能由境外物品污染引发
-8.493722,-9.525619,4,xiye RNG
1.7497112,-2.742001,6,他不是我
8.413914,3.9981556,19,淄博桓台全县实行人员静止
7.360464,-15.242402,18,南京鸡鸣寺路暂停对游客开放
1.9976506,-3.3632662,6,分手后爸爸发给女儿的话
-2.141524,-8.193482,10,鸟巢现直径55米留声机
2.253161,-3.1402087,6,政府工作报告全文发布
6.3051457,-14.806874,18,上海六院疫情
-2.3804479,-3.4995427,3,天津停课
-12.364574,20.400404,14,长春要求不得以任何理由拒绝或推诿急诊患者
7.294812,-14.797433,18,猎罪图鉴台词
-7.058969,4.71455,8,等疫情结束
1.8611718,-3.2628562,6,WE战胜RNG
-1.6731381,-14.771251,7,山东全面建立线上教学应急机制
0.86188024,-1.3066609,0,兮夜
10.607121,-7.6420627,11,我们的婚姻
-1.6733799,-14.770939,7,鸟巢出现天干地支十二时辰
8.149293,3.77944,19,娄烨新片
-7.0904346,4.696074,8,帕森斯 闭幕式
-11.851754,19.346043,14,如何让渣猫收心
-1.673517,-14.770742,7,长津湖之水门桥票房破40亿
-8.498392,-9.53001,4,南京鸡鸣寺樱花渐次绽放
