setx,sety,topic,title
-10.8473015,-14.13878,1,传承红色基因弘扬英烈精神
0.8473199,-6.4211206,13,从睡觉看肾好不好
-8.709248,-5.9160404,15,关晓彤及关联奶茶公司被起诉
-4.1799226,-2.792547,12,守沪与被守护的双向奔赴
14.753394,20.199814,2,上海警方回应有人售卖临时通行证
13.602363,-8.719934,8,奥密克戎导致死亡人数超过德尔塔
3.5413382,1.9500932,9,千万不要经常低头玩手机
-10.274608,-14.037511,1,冯绍峰颖儿新剧演夫妻
-15.3230295,4.9513345,6,keep崩了
-6.673284,10.284762,4,为什么很多人不愿意谈恋爱了
13.139354,-8.552822,8,上海送菜人问听过儿歌孤勇者吗
5.0891733,-9.690761,5,女生清明节收到前男友送的白菊花
14.088928,19.68796,2,你相信朋友圈人设吗
11.727528,-7.582365,8,宝山物资
-2.0952337,1.9999597,16,林高远
-10.58392,-14.186894,1,月可支配收入1万已超过99%的人
-8.787052,-5.8638434,15,上海阿姨拎两大包食物送给外地租户
-7.6849523,2.3081257,18,艾琳安徒生童话皮肤
3.541556,1.950288,9,李易峰马天宇女装吵架好搞笑
0.8770117,-6.4918737,13,为什么你的感情都不持久
0.6194986,-14.747434,7,请回答X时代
-12.063873,-1.8133515,3,papi酱说男性不是天然的父亲
0.87701994,-6.4918914,13,应采儿把陈小春当儿子养
13.497784,-8.723168,8,上海回应市民电商平台买不到菜
0.42280412,7.4746904,19,山河月明
-2.095496,2.000463,16,TTG
0.4346038,-15.00723,7,杨紫长相思路透图
14.141399,-8.602288,8,4名援建上海方舱医院返宁人员初筛阳性
0.46187317,7.8060966,19,刘耀文羞答答的玫瑰静悄悄地开舞台
-10.714449,-13.432865,1,等疫情结束去趟重庆吧
-3.5331597,-8.899732,11,居委书记回应与返岗护士通话时落泪
-4.179805,-2.7925422,12,广州神仙级防疫
-4.1057987,-2.7754745,12,美柚崩了
10.575967,0.7613412,10,螺蛳粉和泡面有多配
3.5267992,1.9364989,9,千万不要经常吃槟榔
0.09387311,-1.9956504,17,不要对小猫咪阴阳怪气
-3.523152,-8.872311,11,马嘉祺夏日少年派彩排舞台
0.13012126,-1.9894232,17,一闪一闪亮星星韩版预告
-16.223553,5.592861,6,滞留杭州来福士的2000余人均赋黄码
-3.5228364,-8.870876,11,原来相爱的人眼里真的有光
0.44032067,-15.004278,7,最全的延吉攻略
-2.1912656,2.32905,16,他们的墓碑上没有名字只有一颗五角星
10.963431,-7.277192,8,4AM
13.37008,-7.9571843,8,上海疫情防控正处在关键时期
-2.186189,2.316305,16,6岁熊猫宝宝脸长巨痣成功换脸
0.8421627,-15.076886,7,是时候告别臀侧凹陷了
0.12046061,-1.9907118,17,安徽外国语学院
-12.065281,-1.8134152,3,赵立坚说新冠病毒不歧视但美国社会歧视
-15.939084,5.6850643,6,吴昕终于踏入恋爱综艺了
-6.0798583,10.5068245,4,警方通报上海测核酸时肢体冲突
-7.655249,2.2728627,18,龚俊方起诉造谣者
-8.394734,-5.70294,15,最闪亮的坐标
-10.274992,-14.038066,1,9旬老太爱美抠脸诱发皮肤癌
0.45533708,7.719636,19,开袋即食早餐
11.633827,-7.54188,8,上海志愿者
-8.7708435,-5.8478813,15,迪丽热巴提醒大家不要截图
3.386533,1.8108916,9,每日交作业崩了
-4.182106,-2.793161,12,1个动作帮助强健腰椎
5.0902967,-9.692251,5,广西一村民被马蜂蜇80多针后身亡
0.12579615,-1.9900886,17,有哪些让人熬夜也要看完的小说
-2.1807728,2.3006537,16,顾魏183点6的执念是肖战设计的
8.050969,8.068244,14,沈阳打掉一伪造疫情期间通行证的团伙
0.8805959,-6.5007553,13,别让一时的emo淹没你的快乐
-8.64837,-5.9338155,15,刘宇国风EP文刀刘
12.858953,-8.316082,8,檀健次你好星期六路透图
5.0891767,-9.690765,5,贾乃亮觉得这老大是真能处
-6.267968,9.889782,4,上海通行证
-4.182095,-2.7931626,12,冯绍峰成毅共演同一角色
5.345928,-3.3116715,0,严禁中考考高中课程内容
11.6152725,-7.5311155,8,上海麦德龙
0.08569274,-1.9960626,17,合肥疫情
-10.569844,-14.189452,1,长意问纪云禾我在你心里到底算什么
-8.585809,-5.931085,15,吴雅婷反驳李雅男
-7.7076583,2.3262672,18,北京冬奥会冬残奥会总结表彰大会
14.293462,19.701603,2,这就是川渝男人的家庭地位
14.030256,-8.530934,8,男子入室行窃逃跑时遗落手机身份证
13.751555,20.2026,2,杨洋特战荣耀被关禁闭
-12.065632,-1.8132204,3,陕西榆林通报佳县小雨事件调查情况
7.9647694,8.227138,14,两人刻意隐瞒行程被杭州警方立案调查
