setx,sety,topic,title
-7.7953377,-1.9639454,16,中美元首视频通话信息量很大
-6.56232,4.4691052,18,女子晚走一分钟被隔离在火锅店
6.5057745,-6.9740467,4,GAI 秘密
-6.5623264,4.4691086,18,提高科学精准防控水平
0.25365958,-0.20934972,14,泉州急需物资捐赠
-7.8205333,-2.0644093,16,北大同宿舍三人毕业十年的变化
11.350079,-1.4771295,15,拼多多回应六万人砍价不成功
-2.5400422,-3.832115,13,泰版流星花园
-0.97603387,3.5457373,3,月亮
-7.4291844,-2.187892,16,马龙全英文采访
-6.0328455,-7.7588983,19,普京称乌方千方百计拖延谈判
4.7254868,-0.21778154,7,刘宪华道歉
0.32861808,-9.17775,2,顾魏的身高精确到小数点后一位
-0.9536941,3.7938733,3,河南人炸东西为啥不让说话
-5.568073,-14.822443,5,意大利飞机宣称向乌运食品却装军火
-2.635949,-3.9818382,13,汪苏泷改编你要结婚了好好听
-9.678826,9.245461,1,王曼昱孙颖莎女双冠军
5.24848,5.6554923,0,校方回应学生工厂实习时身亡
0.19649616,-0.25876725,14,超级小桀
-13.318153,2.5097585,12,周深天赐的声音
-10.342231,10.537757,1,樊振东马龙会师男单决赛
0.272426,-0.19386855,14,大学生工厂实习请假三次遭拒后死亡
0.37917846,-9.100074,2,一场没有观众的婚礼
-7.327585,-1.9962908,16,马龙4比0梁靖崑
-0.95445794,3.787065,3,一个人也能体验亲吻的感觉
5.248107,5.6551843,0,谢娜恭喜张杰新歌亚洲新歌榜夺冠
6.7907662,-7.0873847,4,长沙女子洗澡洗一半家没了
-0.44913638,9.416935,6,DK
0.26026726,-0.2035972,14,2021年结婚登记数据创36年新低
-10.340733,10.547482,1,龚俊你好星期六唱年少有为
-0.36542213,10.38609,6,街道办辟谣打死出车祸老人15条狗
-0.21043412,9.756405,6,为什么胖了后会难过
-13.651466,1.8092991,12,张韶涵阿云嘎把阳台唱出了爱情
-3.6562097,0.26172966,9,全国年龄最大抗战老兵周秀莲逝世
0.19653593,-0.25875857,14,二十五二十一
6.8012195,-7.194554,4,吴奇隆吴尊说东北话怎么奶里奶气的
-9.963821,10.716555,1,心居冯晓琴告杀夫凶手索赔1元
-5.768271,-7.458634,19,LWX
5.6719375,-15.137994,11,泽连斯基称应恢复乌克兰领土完整
5.4981866,-15.34782,11,张伯礼称4月中旬疫情将会相对平稳
-3.5631385,0.19389302,9,新蝙蝠侠
-9.9639015,10.717066,1,泽连斯基对俄喊话是时候见面谈谈了
4.7990294,0.06243633,7,与君初相识开虐了
-7.789725,-2.106666,16,伯远翻唱Everything and More
15.955823,13.85932,10,揭秘731部队研制生物武器黑幕
15.591043,13.094425,10,睡眠不足真的容易长胖
6.817731,-7.210387,4,北京涉疫烤鸭店店主未全面报告曾到店人员
-9.868248,10.459082,1,我真的很需要这些玩具
5.247823,5.654898,0,王鹤棣蔡文静卡点拍照离了大谱
-13.905464,-7.5588617,8,V5锁定常规赛第一
-13.867029,2.1916935,12,警方回应杭州巨响疑为音爆
-9.963611,10.716406,1,樊振东晋级WTT男单决赛
-7.152114,-2.0234706,16,管泽元
5.122163,-0.3007918,7,飘雪的日子来看你
-10.035502,10.207512,1,新疆被低估的吃辣圣地
5.248505,5.655518,0,Sunnee杨迪把泰坦尼克号演成喜剧
-14.080397,-6.9507313,8,吴倩说炖了两年的雪梨
-6.056294,-7.7847357,19,黄子韬陆询妈妈是十八岁的天空裴佩老师
0.19654894,-0.2587257,14,二十五二十一
15.339383,12.822623,10,一诺的虞姬
-14.230549,-7.426733,8,王曼昱孙颖莎vs早田希娜伊藤美诚
-13.650447,1.808877,12,长沙大爷嫌挡道卖光19个灭火器
-5.627562,-14.708847,5,推动思政课建设内涵式发展
-7.666532,-1.8570402,16,马龙vs梁靖崑
5.1728263,5.5718474,0,余生请多指教
-7.327585,-1.9962908,16,马龙4比0梁靖崑
6.8306694,-7.22354,4,114名师生为病危老教授献血42500毫升
-5.3369913,-14.632438,5,河南卫视上心了
-14.296803,-7.334387,8,金莎追剧看到十八岁的天空老师DNA动了
0.1966985,-0.25872838,14,蒙娜丽莎苍蝇拍
-3.656543,0.2617504,9,社区工作者过度疲劳电梯中多次摔倒
-3.6528141,0.2589982,9,张雨绮说80岁依然可以在舞台上唱跳
-12.956279,2.2210274,12,第五人格
-7.7863894,-2.1150813,16,樊振东专业化解搏杀打法
1.481863,-3.9889987,17,大白雪地爬行哭着说要把物资送过去
-13.516199,-7.028762,8,被兔兔外卖员可爱到了
-0.44913644,9.416936,6,尚食
-7.7849936,-2.113652,16,待疫情消散共赴春光无限
-13.681981,2.4642627,12,阿姨拉着小孩和谷爱凌合影
-5.3369913,-14.632438,5,美捐乌二手防弹背心还没送出就被偷
-13.906435,-7.559055,8,宿迁泗洪发生3.1级地震
0.13751125,-8.575224,2,LPL
-0.44913658,9.416936,6,爱乐之都
-9.91975,10.169563,1,TTG对战LGD
-7.3279657,-1.9959382,16,初晨的娜可露露
-0.444217,9.683101,6,樊振东vs宇田幸矢
6.8011775,-7.1945066,4,北大教授认为就业难是伪命题
-2.5400422,-3.832115,13,AG超玩会
-13.318153,2.5097585,12,BLG晋级季后赛
5.2821956,-15.155377,11,南方多地将有暴雨降温
15.339178,13.332833,10,周深梁龙方言版二锅头
15.576889,13.094911,10,厦门累计确诊16例
-13.528211,1.7628009,12,这个转身我能看20遍
-7.6380105,-2.2233796,16,演员顾宝明去世
0.38025406,-9.100462,2,记录下狗狗来我家的十八年
-2.449269,-3.672097,13,KPL
0.042869262,-9.0530405,2,EDG战胜RA
-6.017268,-7.7408776,19,用不锈钢盆拉花是什么体验
-0.10737019,10.169814,6,消防车被堵2名骑警小哥反应神同步
-6.5622215,4.469012,18,金硕珍左手手指受伤
-10.213282,10.788271,1,迪士尼游行表演啦啦队高喊印第安人剥头皮
0.2536021,-0.20940113,14,丁程鑫严浩翔流行舞台
0.19234748,-9.23292,2,没有人能毫发无伤的走出这部剧
-13.564182,-7.122061,8,FPX对战V5
-13.055057,1.8379496,12,杭州巨响
-0.6967338,10.046528,6,板栗中碳水化合物含量约为米饭1.6倍
11.171228,-1.5005835,15,肖战的发型没按剧情走
0.19336782,-8.803722,2,EDG对战RA
4.725518,-0.21787147,7,与君初相识
-5.364983,-14.347245,5,苏州战疫
5.095944,0.11803509,7,已经熬夜了要怎样补救
-7.7252746,-1.8933973,16,澳门是温馨可笑的城市
-13.868886,2.1947598,12,卫健委介入育婴师疑似虐婴事件
-0.63381225,10.223362,6,如何更聪明而不是更努力地学习
16.290834,13.709106,10,国家卫健委回应吉林出现2例死亡病例
-5.358616,-14.729966,5,车臣领导人痛批拜登
-13.651986,1.8095231,12,她说只想飞回祖国故园耕耘奋斗
-0.9543233,3.7871404,3,全息3D显示器或将问世
5.24711,5.654177,0,俄起底美在乌生物实验室网络
-14.082923,-6.9524717,8,十堰太和月子中心
-6.032064,-7.758084,19,负债1亿早教机构创始人回应
-0.10337654,10.163417,6,90后外卖女骑手深夜载女子追抢匪
-5.5818195,-14.550163,5,雪中故宫有多美
5.2470994,5.654169,0,如何缓解腰部不适
10.743672,-1.3661731,15,啊泽的关羽
-13.055058,1.8379483,12,杭州巨响
-5.9956217,-7.717546,19,白象7天销售额破千万
-10.254924,10.327103,1,残疾猫的赛博朋克义肢
-2.5632272,-3.9044518,13,顾魏敲墙和林之校说晚安
0.11036333,-0.33453405,14,act
-0.10658523,10.168111,6,宋亚轩分享2046舞台造型
-9.868279,10.460843,1,王楚钦感谢从不服输的自己
11.42079,-1.2086418,15,迪丽热巴片场给任嘉伦画大饼
16.379005,13.406683,10,3月以来本土感染者累计超2.9万例
-13.708605,-7.4702816,8,第一次看到这么胖的豹
5.5377703,-15.357135,11,中国视协演员工作委员会召开视频座谈会
-10.21501,10.78707,1,航天员太空出差变胖不是因为伙食好
5.011731,0.11774923,7,湖南健康码崩了
-2.636302,-3.9816267,13,章子怡没认出汪峰被识破
-14.079064,-6.950011,8,法医解剖第一刀有多重要
0.25370702,-0.20930833,14,谷爱凌三里屯活动生图
-0.69668,10.046193,6,为什么48小时满了还没解封
1.4853554,-3.9921062,17,黄子韬翻牌追剧网友说不客气
-13.710341,-7.4715824,8,跟身高差很多的人恋爱有多甜
5.191985,-0.23449068,7,全网等拼多多一个回应
-0.69668007,10.046194,6,为什么48小时满了还没解封
-6.5621085,4.4689918,18,冰糖炖雪梨播出两周年
16.063309,12.854561,10,吉林新增2例死亡病例
-9.867879,10.46213,1,残疾猫的赛博朋克义肢
-13.650133,-6.968407,8,RNG对战UP
1.3779474,-3.9043558,17,为情所困
-0.4579726,10.353559,6,海南航空回应机舱内现仓鼠
5.5347157,-15.357013,11,国家卫健委等介绍近期疫情防控工作
-10.340733,10.547482,1,专家建议晚上10点到11点睡觉
-0.34302294,10.364545,6,李紫婷泰国风情节清唱音乐之声
1.4813443,-3.9890225,17,纪云禾的妆容和衣服是搭配的
1.4812343,-3.9889345,17,RNGM对战KSG
-13.651189,1.8091834,12,坚持科学精准动态清零
5.324264,-14.852314,11,疫情下的中国温度
-10.340964,10.5454445,1,成毅感谢自己十几岁的坚韧
-14.259391,-7.1733837,8,吉林市昌邑区委书记刘革锋被免职
-13.055056,1.8379488,12,西安复课
-3.6504223,0.25723392,9,俄3名宇航员抵达国际空间站
-6.031473,-7.7574663,19,福建泉州新增确诊191例
-5.5805435,-14.549316,5,朱一龙把又又体重多说了20斤
-0.69667417,10.046077,6,腰痛成全球致残首因
5.246253,5.653282,0,长期熬夜的危害会有多大
-5.620671,-14.632424,5,春分晚会用织布机做舞台
-6.563444,4.4689717,18,民警一路飞奔从骗子手中抢回十几万
4.5532546,-0.22609383,7,光与夜之恋
0.13751113,-8.575224,2,心居
16.293682,13.108702,10,初入职场的我们法医季开播
-13.681981,2.4642627,12,官方通报村书记等人顺手牵羊事件
-14.082923,-6.9524717,8,十堰太和月子中心
11.421784,-1.2100294,15,如何看待六万人拼多多砍价不成功
16.28798,13.712936,10,全球连续11周每周报告病例超千万
-0.089965716,9.983445,6,周雨彤说法医是个很温暖的职业
11.145673,-1.1603814,15,杨迪贾玲是迪贾奥特曼吧
11.328005,-1.1649125,15,迪丽热巴红衣舞剑太飒了
15.321651,13.30413,10,信阳市新增1例确诊病例
-14.232093,-7.4247036,8,调查显示仅35%国人睡够8小时
15.869766,12.823237,10,初入职场的我们 向琴琴
-3.6223185,0.24635948,9,蝙蝠侠蜘蛛侠同框
16.282887,13.070135,10,上海新增本土无症状366例
5.559099,-14.945281,11,三月的第一口春味
1.3778676,-3.904368,17,99%都是肉的烤肠
0.114443265,-9.184084,2,为何本轮疫情无症状感染者较多
15.955792,13.863547,10,吉克隽逸踩13厘米高跟鞋后台练歌
5.194395,-0.23173764,7,赵今麦新片角色被霸凌
5.193938,-0.23231721,7,熊猫宝宝连犯困都这么萌
15.580438,13.731456,10,吉林新增本土确诊1674例
6.75428,-7.0450153,4,肖战摘帽子秒变鸡窝头
-6.0448375,-7.772787,19,社区回应患癌老人就医被要待死证明
5.246207,5.653297,0,翟潇闻想去抱抱向琴琴
-0.95433867,3.7871401,3,春日九寨沟桃花盛放
16.37789,13.426095,10,三轮车失控险撞人警察徒手挡车
6.505662,-6.973536,4,长公主在上大结局
15.913965,13.871004,10,韩国日增新冠确诊病例超38万例
-13.856282,2.0360773,12,女子高空扔菜刀怒怼上门调查民警
-12.946795,2.2038302,12,郑州疫情
-13.318152,2.5097573,12,任嘉伦演的长意
-13.870342,2.186296,12,当猫变成一只定点干饭的闹钟
11.243613,-1.156757,15,东风快递版衣物收纳术
6.7845907,-7.164259,4,女子卖4套房创业12年负债1亿
-6.5621724,4.4689064,18,顾魏用可乐表白林之校
-0.95139766,3.8083804,3,山东老人癌症晚期就医被小区要待死证明
-6.562084,4.4689913,18,胡歌和曹保平的双向奔赴
-13.516037,-7.0319705,8,小品说唱
-7.3215294,-2.000615,16,连云港疫情
6.5527396,-7.0132365,4,黄子韬宋祖儿8场吻戏内卷
-0.15176621,9.836772,6,朱一龙说错话时的反应
-0.09012252,9.982434,6,伊能静说爱情里谁都不是配角
10.887343,-1.3614433,15,周杰伦听完都得沉默
11.350355,-1.4761943,15,原来有缘人真的不会错过
-5.567779,-14.822038,5,拜登重申美国不寻求同中国打新冷战
-13.462995,2.530647,12,布拉德利三分杀死比赛
-3.6548696,0.2604795,9,阿兰德龙希望在特定时间安乐死
5.559099,-14.945281,11,春夏宝藏仙女裙
15.479862,13.7393,10,廊坊新增本土无症状260例
-5.567766,-14.822109,5,第十七架接返撤乌中国公民航班抵长沙
1.4323173,-3.9486396,17,专八延期
-0.95370686,3.7937438,3,抓细抓实各项防疫工作
-12.946795,2.2038302,12,郑州疫情
-7.3215294,-2.000615,16,连云港疫情
-0.9545057,3.787144,3,亡命救护车确认引进
11.351435,-1.4755417,15,TF家族三代练习生翻跳Hit
15.3339205,13.3418865,10,詹姆斯后仰打板三分
0.24581735,-0.21622244,14,檀健次跳风吹一夏
5.24619,5.6532307,0,在广东周六日该怎么过
16.368303,13.390877,10,3月18日新增本土确诊2157例
-0.96617913,3.6618114,3,威少三分
-2.5758462,-3.8968275,13,顾魏无效安慰
-5.4387074,-14.798062,5,南昌核酸打架致2死系谣言
6.8010836,-7.1944156,4,普京发表演讲阐述俄军事行动目的
-5.5818195,-14.550163,5,武大樱花季有多美
6.80122,-7.1945534,4,影帝的公主太傅迷惑行为大赏
6.784586,-7.16392,4,女子菜市遇老鼠吓到抱住陌生人
1.3779474,-3.9043555,17,99%都是肉的烤肠
5.283226,-0.007222604,7,黄景瑜不是间谍只是单纯地爱搅和
16.056404,12.847397,10,上海新增本土确诊8例
15.507683,13.761001,10,3月18日新增确诊2228例
5.122163,-0.3007916,7,不看球有资格骂国足吗
16.293003,13.107797,10,3月份广东人开始想念冷空气
-6.017268,-7.7408776,19,看不到耳朵是种什么体验
-5.9960423,-7.7177706,19,NBA吐槽大会
10.990525,-1.2275468,15,上海 我要买咖啡啊
-10.0355015,10.207512,1,抗疫花语海报
1.4854076,-3.9921331,17,胡意旋说洛洛是直球助攻第一蝶
0.403095,-9.010846,2,湖人猛龙加时
5.3228955,-15.257881,11,英媒称美国只接收了7名乌克兰难民
4.6962433,-0.08832518,7,雪和春天撞了个满怀
-13.681543,2.4644935,12,尚食许凯吴谨言三个月没说话
10.88737,-1.3618346,15,猎罪图鉴
0.11420136,-9.188424,2,童瑶心居一不小心送弟弟领盒饭了
11.269777,-1.495237,15,迪丽热巴白切黑演技
-2.5732758,-3.9082022,13,顾魏的小心思都藏在嘴角
-6.031872,-7.7579036,19,福建泉州新增无症状74例
15.854551,12.825185,10,男人喝酒前的准备工作
0.23339537,-9.259866,2,天眼观测到宇宙极端爆炸起源证据
-6.5625834,4.469076,18,华晨宇说终于和郭曲江湖相见
-10.254145,10.326301,1,这些口红一上嘴我就沉默了
-2.65665,-4.017224,13,10家会计师事务所执业许可被吊销
5.308451,-14.79749,11,福州疫情
-2.664542,-4.030256,13,Lisa酒类广告涉嫌违反泰国法律
-13.710341,-7.4715824,8,妈妈首先也是独立的人
5.6495132,-15.047911,11,白象火鸡面这样吃太绝了
16.227526,13.822303,10,福州一确诊病例及妻子瞒报谎报行程被调查
15.64164,13.795051,10,山东新增42例本土确诊
15.471608,13.594166,10,辽宁新增60例本土无症状
-5.3578324,-14.728507,5,中国有两句老话讲给拜登
-7.6671934,-1.8574826,16,中美元首视频通话
-5.358616,-14.729966,5,海清没有一滴眼泪的哭戏
15.782078,12.952181,10,河北增4例确诊265例无症状
0.30389914,-8.818932,2,常州 防疫措施
-5.9007483,-7.6177535,19,被黄子韬演的蝎子精笑麻了
5.233938,0.04415039,7,交个朋友拟支付罗永浩天价分手费
15.178279,12.719451,10,翻译官
-6.066047,-7.7940173,19,吉林高校500名护理专业学生支援抗疫
6.790639,-7.0902605,4,玉骨遥预告播放量3亿
-2.5400422,-3.8321152,13,抗疫版孤勇者
-5.7681236,-7.4589953,19,你是什么耳
5.169152,0.09041155,7,与君初相识全员坠入爱河
-0.6386044,9.821435,6,狗子被拒绝后的反应
-7.6952777,-2.2114682,16,冯晓琴老公意外身亡
-13.045565,1.84329,12,常州疫情
11.242716,-1.1569039,15,美国的入侵史真壮观
-14.07909,-6.950021,8,原来小黄人头上的毛是这么来的
5.6602454,-15.222635,11,泽连斯基已准备好就所有问题与普京会谈
-14.239706,-7.411352,8,新疆出现神秘绝美的蓝色湖面
11.420419,-1.2074968,15,成都大运会将实施严格闭环管理
-6.562565,4.469127,18,赵立坚说乌克兰平民更需要食品和睡袋
0.40309533,-9.010845,2,SHE的综艺感有多强
1.4857111,-3.9919498,17,赵立坚六连问回应法新社记者
-0.9686308,3.7235096,3,WTT新加坡大满贯
0.07377406,-9.131696,2,被异地恋女友的惊喜整破防了
5.2462096,5.6533003,0,见过最乱的电脑桌面
-9.960621,10.714664,1,樊振东王楚钦WTT男双冠军
5.5587053,-14.945031,11,心疼赵今麦演的林湘之
-5.364983,-14.347245,5,想去丹麦捡瓶子了
-13.906435,-7.559055,8,未来人考古网红墓有多离谱
-0.43082067,10.357829,6,章子怡说宋亚轩扮梁先生有点那个味道
-13.516037,-7.0319705,8,王曼昱4比3孙颖莎
-0.9659954,3.6620898,3,狗狗糯米
11.271153,-1.4949414,15,父母支持的追星有多幸福
0.11076665,-0.3335817,14,郭艾伦
-12.952725,2.2113447,12,常州疫情
5.282051,-15.154142,11,大张伟浪漫金句制造机
-2.5400422,-3.8321152,13,刘宇宁直播
5.6474705,-15.251155,11,中方向乌克兰提供食品美方提供致命性武器
-3.5633101,0.19389196,9,蝙蝠侠
0.13551272,-8.735443,2,这是我见过最有耐心的骗子
5.3212137,-15.257954,11,平淡的生活是续写浪漫的开始
5.281148,-15.144356,11,疫情开始那年你在干什么
-3.650362,0.25722528,9,武汉给全国网友的浪漫
0.06553716,-8.8887415,2,汕头南澳 防疫
-1.4144628,-1.6547723,0,绫人
4.7382903,-0.24844022,7,春天花会开
5.0117307,0.11774914,7,被手机里的黄昏治愈了
-2.4492717,-3.672093,13,CBA
6.801285,-7.194629,4,张继科说竞技体育的魅力在于残酷
4.7382903,-0.24843957,7,春天花会开
-2.663541,-4.030527,13,常州集中开展区域全员核酸检测
-0.9634126,3.6987789,3,疫情下的童年也要快乐
-6.5625467,4.46921,18,和平安全才是国际社会最应珍惜的财富
