setx,sety,topic,title
-12.416738,19.980185,6,315市场监管在行动
12.544884,12.150703,9,315 老坛酸菜
5.7217517,2.6774988,0,统一致歉
12.104931,12.889466,9,科技冬奥照见创新中国
12.12596,12.022281,9,315晚会
2.387459,-18.421299,16,康师傅下架老坛酸菜牛肉面
-6.0647993,-9.905433,12,肯德基否认插旗菜业是其供应商
6.9809628,-13.913142,14,茅台回应潘长江直播事件
-10.255623,-3.937349,17,邓伦道歉
13.495781,2.6373787,13,最新版新冠病毒肺炎诊疗方案公布
12.698787,12.283813,9,浏览网页就能泄露手机号
-7.465292,5.6211796,4,刘浩存捐款50万元支持吉林抗疫
-14.1123495,22.708656,6,杨紫肖战新剧余生请多指教好看吗
3.3099928,-1.9527239,15,邓伦偷逃税被追缴并罚款1.06亿元
0.9419986,-7.751935,18,当你和对象有了属于自己的家
-5.8086643,-17.265627,2,俄罗斯宣布制裁拜登
2.3862624,-18.422333,16,邓伦微博简介是好好做人认真演戏
11.416343,-8.984678,11,樊振东vs安宰贤
12.433629,13.035176,9,土坑酸菜涉事企业客户含肯德基康师傅
-3.211905,-4.409967,5,英文版出师表有多惊艳
-7.2793355,5.386296,4,泽连斯基劝俄军投降
15.043148,-4.481436,19,邓伦们切忌疯狂试探法律底线
12.828881,12.69434,9,垫底辣妹原型考上哥大研究生
-5.7564125,-17.204206,2,禹州红薯粉条
13.0457735,2.318444,13,南京 停课
5.8464355,-7.3917403,3,315消费者权益日
13.374365,2.7059956,13,宋亚轩羞答答的玫瑰静悄悄地开舞台
-12.916868,20.636545,6,韩国新增确诊超44万例
-5.9832664,-10.239672,12,豆瓣在部分应用商店已被下架
-10.90135,-3.2022514,17,这是疫情隔离不了的爱情
-5.890739,-17.298666,2,肯德基康师傅为插旗菜业合作伙伴
7.260979,-13.397223,14,邓伦资本版图
-2.282736,0.54587096,1,当你养了一只慢性子的狗
2.3863392,-18.42275,16,多家电商平台下架老坛酸菜相关商品
-14.087298,22.436815,6,福建泉州市新增本土确诊58例
11.100488,-8.795921,11,大侦探
11.5091915,-9.042182,11,轻型病例实行集中隔离管理
11.487201,-9.029756,11,潘长江回应虚假宣传卖酒
-6.1181645,-9.993214,12,人类幼崽因为没有老婆而哭泣
6.9130616,-13.448449,14,郭敬明选角
13.236019,2.7013469,13,男子为制毒到大学旁听化学
-7.266683,5.770139,4,小沈阳沈春阳捐款20万驰援吉林
7.5029736,-13.695296,14,明星收入畸高如何规范
5.8472295,-7.392112,3,已第一时间向长春市和吉林市派出国家专家组
-2.3619568,0.61698806,1,这张背影照刷屏了吉大朋友圈
0.7091249,5.3342915,7,兰州妇联调查女子疑15岁生子
9.310237,-2.65073,10,性价比最高的出租屋
9.32833,-2.6420414,10,王楚钦孙颖莎3比1黄镇廷杜凯琹
15.043152,-4.480961,19,历史重任始终在当代青年人身上
2.3870528,-18.421318,16,怪物猎人崛起曙光特别节目
-7.2811723,5.7713585,4,美国一3岁男童玩枪意外射杀母亲
-10.213026,-3.4102695,17,邓伦道歉
5.8465347,-7.3915935,3,315消费者权益日
0.15445936,-13.030249,8,女主播微信实为男运营专骗粉丝大哥
-5.966628,-17.052622,2,禹州红薯粉条
12.818802,12.500278,9,315晚会点名老坛酸菜
0.8628995,-7.811107,18,800元娃娃盲盒成本仅有30元
11.209658,-8.856986,11,樊振东3比2安宰贤
-5.978233,-10.241781,12,老坛酸菜包竟是土坑腌制
-6.065103,-9.905907,12,豆瓣在部分应用商店已被下架
5.7987056,2.8851588,0,密室大逃脱第四季嘉宾
11.456528,-9.0079,11,樊振东王楚钦3比1傅邵峰周哲宇
