setx,sety,topic,title
-5.3622,10.539991,12,民航局督导组将开展安全督导
-14.170665,9.270015,2,浦东疫情
-3.3405817,-2.2933333,0,上海税务局回应网曝疑赵丽颖涉嫌偷漏税
7.083959,13.011629,19,照护3岁以下婴幼儿这样减个税
-1.1438056,-15.152504,14,杀害长葛7岁小女孩嫌疑人已被抓获
6.9126816,12.859905,19,赵丽颖工作室回应造谣者
9.670022,-3.1042204,13,父亲因办不了电话卡家暴33岁女儿
-0.7605533,-14.60908,14,不要再emo啦
15.544836,-8.91498,15,蔬菜包来了
-0.39123502,16.538956,18,塞尔达旷野之息续作延期至2023
-15.460195,9.375661,2,抑郁症和躁郁症的最大区别
-2.8390536,-2.3665988,0,原来陈建斌的烦真不是演的
-5.9901624,-9.175374,11,感谢有五月天陪伴青春岁月
-10.870377,-3.9713216,1,小县城的生活有多惬意
-0.3912755,16.539057,18,俄罗斯并不反对乌克兰加入欧盟
2.830862,-3.4495604,6,南柱赫 二十五二十一
7.0419474,12.277616,19,被只章鱼整破防了
5.2127604,1.7621936,16,贾乃亮演郭京飞双胞胎哥哥
-15.909223,9.827284,2,上海要求封控管理期间人员足不出户
10.046271,5.241365,8,和对象打电话时的你
-0.7731266,-14.659612,14,U23国足0比3阿联酋U23
2.9832199,-3.4866889,6,顾魏二次手术成功证明了自己
-3.7951891,4.0218406,5,赵丽颖起诉多名网友维权
-5.990183,-9.175401,11,冯晓琴冯大年姐弟变母子
-11.167757,-4.156926,1,这些症状可能是抑郁的表现
-8.646761,2.1097174,4,丈夫火场舍身救下的妻子去世
16.142673,-9.605591,15,乌方称乌俄协议将与安全保障国一起签署
1.7846109,7.4574447,17,被同行知道了笑话三年
10.516979,5.241278,8,日本越南射门比25比1
9.227371,-2.9715493,13,见过最感人的分手vlog
1.7845923,7.4572906,17,小区封闭如何吃出仪式感
-0.5534432,-15.166609,14,迪丽热巴被胡意旋公主抱
10.046707,5.2418513,8,宋雨琦仿妆
-3.7951415,4.0211387,5,李易峰好像有操不完的心
5.641206,-9.418049,10,TheShy三连MVP
10.226278,5.669018,8,俄乌今日谈判颇有建设性
5.642089,-9.419139,10,刘耀文跳魔法城堡DNA动了
1.7809297,7.4286256,17,管泽元说给Angel道歉
7.499833,12.561508,19,俄方说不用卢布支付就不给天然气
-15.746407,9.481934,2,00后电竞女学霸直博中科院
7.528254,12.807205,19,19岁妈妈遗弃27天男婴被判6个月
-5.5232267,10.302332,12,百亩地消耗一只小猫咪
2.8259246,-3.2755957,6,中国军人版孤勇者
16.218094,-8.96152,15,减肥失败是什么体验
-10.858897,-4.5164065,1,中国科学家入党的初心
1.7869742,7.4775834,17,我真的需要这个没用的东西
9.55092,-2.8422987,13,江苏数十万斤农产品滞销
15.606254,-9.429088,15,学街舞的和学拉丁的都沉默了
5.2583094,-9.722621,10,时代少年团拍摄片场日常
-10.96696,-3.9917138,1,翻过来吃的鸡腿更美味
0.37585053,1.7793647,7,WBG战胜EDG
-14.552253,9.478113,2,跟不爱的人结婚是什么感觉
-0.7550468,-14.456685,14,圣枪哥
5.257502,-9.721627,10,与君初相识又名爱上KPI
16.196,0.91413254,3,三个少年固定嘉宾阵容
-8.530771,2.0916398,4,你为什么不喜欢香菜
-0.39118055,16.53882,18,春天必须有牛仔一席之地
-3.7953205,4.021139,5,电饭锅内胆要及时换
1.7436256,7.2260637,17,Angel的狐狸
-10.626877,-4.1728954,1,演员黄虾去世
0.39284566,1.7089001,7,EDG状态
16.195253,0.91406524,3,如何自由切换发色
16.08866,0.909278,3,谢谢来驰援的你们
0.3758511,1.7793651,7,WBG对战EDG
-14.413105,8.874426,2,浦东疫情
-15.175016,10.062076,2,邓伦被以前的品牌合作方起诉了
2.9832199,-3.4866889,6,杨紫肖战to林之校顾魏的话
5.2798686,-9.285679,10,TheShy的酒桶
0.35059792,1.8725275,7,左航原创单曲heyleft
15.54597,-8.915993,15,Scout的沙皇
-5.3630652,10.54087,12,中央军委将评选颁授八一勋章
16.195995,0.9141322,3,浦西提前到今晚封控消息不实
