setx,sety,topic,title
5.054189,6.236304,4,走进老区看新貌
-11.595487,0.37811628,18,樊振东 大学
-1.6984842,3.4258006,17,为什么喜欢日落
15.622803,3.7199016,3,160秒混剪中国航天大事记
-9.588608,-6.1993756,7,颖儿产后第一部戏就演生孩子
13.17302,12.486617,8,父亲备24万元为失踪21年儿子庆生
-3.7862906,-9.2782755,1,迪丽热巴演技
3.2718396,13.9190235,15,杨鸣好帅
-15.495672,9.069971,5,上海交大欢迎樊振东
-15.771905,8.99277,5,大学生操场合唱蔡徐坤情人
0.17169753,-4.9315267,19,预计未来几日上海新增感染者人数仍将处于高位
4.5919194,-11.726333,12,普京称基辅已脱离此前共识
8.794105,0.47095802,10,刘畊宏健身
3.3904164,14.217896,15,纽约布鲁克林地铁站多人中弹
13.203549,-6.807211,0,女子为发泄情绪高空扔下菜刀电饭锅
-15.852325,9.234068,5,张真源首演话剧情绪饱满非常投入
-6.6863074,6.4206557,13,福原爱发博为刘诗雯庆生
0.1549896,-4.674643,19,杨鸣表情
-3.8733184,-9.303652,1,还记得不用戴口罩的演唱会吗
-12.055555,0.5587563,18,JackeyLove给Mark打10分
15.621938,3.7200184,3,这两天买菜的广东人
9.170351,0.30239257,10,龚俊经纪公司声明
9.042121,0.7158433,10,长意哭了一地珍珠
2.433693,0.53695595,16,山东1人户外挖野菜因气溶胶传播感染
-4.6147623,-1.4388976,14,赵佑齐向龚俊道歉
-4.903378,-16.218456,2,恰似故人归
12.219416,11.253268,8,被宠坏的普通人家的孩子
0.16183169,-4.90317,19,上海网传起火点并非蔬菜物资仓库
-3.9238493,-9.347418,1,康师傅老坛酸菜方便面重返超市货架
15.640957,3.7176447,3,辽宁男篮vs广东男篮
-15.544116,8.999162,5,生个孩子啥感觉
-4.7025924,-1.4649476,14,在韩务工人员的硬核文化输出
4.5879855,-11.733601,12,恰似故人归播放热度破万
5.054189,6.236304,4,突然有点想家了
0.15753132,-4.84477,19,07快男把搞笑刻进DNA了吧
4.2121053,-11.243809,12,CBA
12.72314,12.124418,8,以后吵架再也不怕吵输了
-4.781429,-1.1939738,14,国内配音师有多厉害
5.756508,-4.867653,11,郑州财经学院
-6.933201,6.1149373,13,中年夫妻生活会是什么样子
4.905292,5.901641,4,郭艾伦
9.245494,0.6873001,10,杨洋赵露思且试天下多国海报
4.5356407,-11.854866,12,男子与妻子赌气离家流浪21年
12.58187,-6.3380394,0,TES
5.820859,-4.908505,11,苏州新增阳性31例
13.149963,11.726154,8,熊猫吃竹笋好吃到眯起眼睛
2.3989825,0.5343134,16,拒绝摆烂开花贝果
-6.0140653,15.310472,6,吉林省最大方舱医院实现清舱
-3.8304532,-9.331497,1,如何克服内心的焦虑
-4.769647,-1.178209,14,广州新增10例确诊
12.920687,-6.8094583,0,TES晋级胜者组决赛
4.5261602,-11.864649,12,为英雄而光荣的人民海军骄傲自豪
-6.070614,15.139233,6,迪丽热巴说纪云禾的一切都结束了
-3.7526472,-9.041542,1,2022LPL
-0.5055988,8.439638,9,上海一快递员自掏7万元给人买物资
-5.5414314,14.487165,6,小天
15.640287,3.717906,3,辽宁男篮战胜广东男篮
-0.50172895,8.33965,9,周鹏
-5.9708977,14.830282,6,世间再无纪云禾了
8.6391,0.47066864,10,胡明轩
13.278306,-6.606046,0,3岁女童近视1400度原因令父母吃惊
12.721292,12.121587,8,赵露思罗一舟后浪同框路透图
13.086115,-6.351543,0,TES让二追三战胜V5
5.8038287,-4.8943024,11,自带滤镜的刘亦菲
11.644895,10.827725,8,ive安可
-15.86547,9.200673,5,男子怕感染新冠不肯接打工妻子回家
-15.253185,8.935254,5,Steam
-4.7143054,-16.279835,2,朴宰灿回归
-4.8834953,-17.03089,2,宿舍熄灯后人均情感大师
-11.914635,0.1648509,18,追星揽月的航天女将
-11.597327,0.37651336,18,心疼易建联
-5.970666,14.82971,6,檀健次舞台名场面
-9.5904455,-6.201904,7,90后护士结婚两年蜜月再推迟
12.838022,-6.7519784,0,TES对战V5
2.398446,0.53427404,16,姜云升艾志恒新歌暴风雪
-12.195943,0.37199852,18,没有证据证明飞絮中吸附有新冠病毒
-3.8310103,-9.329447,1,朴栖含为朴宰灿新歌打call
9.245339,0.68737996,10,花14小时磨碗豆浆是啥体验
12.6685915,11.600813,8,刘雨昕环球人物专访
0.16018237,-4.9080977,19,沈阳市有序恢复社会生产生活秩序
-15.488189,9.090142,5,被治愈系的笑容美到了
4.203978,-11.764416,12,古人养猫得准备聘礼
2.3793924,0.5329033,16,谁会拒绝在过山车上看日落
13.247577,-6.4954133,0,气球会过时但乐观永远不会
15.622086,3.719998,3,广东男篮失误
-11.915037,0.16489962,18,镜头下的每个人都是主角
-12.057807,0.55452704,18,单亲妈妈为了孩子有多努力
-0.50566345,8.441112,9,自媒体因造谣向杭州微念道歉
9.263576,0.3542444,10,肥肠臭豆腐螺蛳粉有多绝
-4.8997912,-1.3842335,14,广州新增13例新冠病毒阳性感染者
-5.282015,-16.545155,2,恰似故人归阿纪上线
13.004681,-6.846017,0,杨幂许凯爱的二八定律情侣照
-4.78108,-1.19347,14,河南洛阳城牡丹盛放
-3.9187407,-9.315933,1,ive新歌lovedive初一位
12.72314,12.124418,8,尹锡悦登门向朴槿惠表达歉意
-5.511603,15.353512,6,金博洋把羽生结弦签名送给张家齐
9.261887,0.34889048,10,电影断桥片名为何加点
11.645609,10.832347,8,众志成城同心守沪
-1.7009901,3.4282012,17,檀健次喊话网友别再考古
2.3789527,0.5328719,16,东方卫视 特战荣耀
-9.581565,-6.1979475,7,卢卡申科抵达俄罗斯
5.756508,-4.8676524,11,郑州财经学院
11.924898,10.555077,8,昆山疫情
5.84054,-4.9129333,11,目前苏州没有封城计划
-6.5018916,6.0313916,13,纪云禾 摸一摸就不疼了
5.260554,6.4320006,4,赵立坚说北约将俄乌矛盾推向火山口
-5.9701896,14.829507,6,羡慕小狗的快乐
-11.964663,0.59212106,18,把所有的精力都用在让老百姓过好日子上
-4.903081,-16.21718,2,朴宰灿回归
8.792755,0.4694423,10,V5偷家
4.5075135,-11.534111,12,DKZ新歌Cupid
4.2999372,-11.355179,12,新游记官宣
-1.7018094,3.4288201,17,瑞幸正式完成债务重组
-6.9769745,6.285109,13,首批00后毕业生即将踏入职场
-11.597327,0.37651336,18,养缅因猫的理由
-0.505508,8.437477,9,王者S27赛季
-5.314226,-16.777073,2,西电回应保研学霸疑骗取补助
-6.878588,6.050508,13,被卖夜宵的奶奶整破防了
0.16099377,-4.8720317,19,没想到结个婚会这么社死
15.623044,3.7173135,3,把春天的味道藏进酒里
13.18239,-6.4169264,0,蜡笔小新开播30周年
-3.8732836,-9.30367,1,她可能觉醒前世的记忆了
-3.786015,-9.277979,1,鹿晗新歌兜风
-4.645129,-16.803013,2,Photic闪现
4.203978,-11.764416,12,学校操场独有的浪漫
-5.1984954,-16.988327,2,网红无证驾驶拍视频炫耀被粉丝举报
0.1575276,-4.8446746,19,仿佛看到了时尚圈的未来
12.699552,-6.4217305,0,鼻炎的5步通窍法
-5.3930707,15.026201,6,世界上最快乐的工作
12.9220915,-6.8102465,0,刘耀文模仿长颈鹿喝水
0.15305641,-4.55869,19,见过最牛的视觉艺术
-4.8045063,-16.993149,2,Photic莫欺少年穷
4.4727106,-11.928337,12,华为员工越权访问机密数据被判刑
-5.3930707,15.026201,6,世界上最快乐的工作
11.650445,10.772707,8,昆山疫情
-5.833812,15.511164,6,韩国发现首例新冠重组毒株XL感染病例
5.6627398,-4.7754803,11,苏州发布会
-15.680532,9.341158,5,全国新冠疫苗接种超33亿剂次
12.950785,12.357642,8,吴尊友回应无症状能否居家隔离
3.3881805,14.173955,15,刘宇柳叶刀MV花絮
-1.702259,3.4270146,17,外交部回应美方撤离驻沪总领馆人员
13.084021,-6.3493714,0,被风吹走的重庆人找到了
-4.9166417,-1.4016672,14,叛逆者和隐秘而伟大两部主旋律剧已重播百次
5.162364,6.4085255,4,失去室友信任从剪发开始
-15.852591,9.23353,5,多家银行下调个人账户线上交易限额
9.337375,0.6003094,10,双城之战获得Billboard年度提名
-9.58937,-6.2022314,7,幼童玩耍误食亚硝酸盐致病情危重
-12.040231,0.21043321,18,上海防范区不是放飞区
0.15864731,-4.8919244,19,筑牢构建新发展格局的基础支撑
5.841267,-4.911929,11,浙江宁波一高校学生初筛阳性
-15.586006,9.310112,5,医务人员4万余名支援上海
-5.1673446,-17.019388,2,全球粮价高涨美粮食巨头赚得盆满钵满
11.952424,10.569495,8,养海绵宝宝
-3.904878,-9.325533,1,鹿晗新歌兜风清唱音频
-6.685866,6.4204774,13,奔跑吧第十季开始录制
-6.8786,6.0484786,13,成都盖碗咖啡
9.170786,0.302497,10,井柏然说谢娜的眼线画回老家了
-6.61268,6.380193,13,1个坐姿教你久坐时放松
-9.589905,-6.203191,7,大白脱帽后满头银发让人动容
5.260168,6.4320016,4,日本政府决定冻结约400名俄个人的在日资产
-0.505754,8.442797,9,山西90后哥俩捐出20万斤新鲜蔬菜
5.054021,6.2349753,4,新疆的店名有多好记
0.15876116,-4.8903813,19,吴尊友谈为何抗疫不能躺平
-15.593261,9.313753,5,加快建设全国统一大市场
-0.5055057,8.437874,9,王者S27赛季
4.9059896,5.8909535,4,孤勇者
-4.558925,-16.549858,2,微信农场
5.3912454,6.389079,4,迪丽热巴绿植领养校园公益大使
4.5651073,-11.609155,12,任嘉伦不喜欢被叫天花板
3.3524692,14.2293415,15,陈梦累计38个月世界第一
4.1943007,-11.638794,12,当代明星文学
-9.590508,-6.201364,7,大白脱帽后满头银发让人动容
13.100969,11.69426,8,安徽新增无症状感染者61例
