setx,sety,topic,title
-4.5645633,-5.366825,13,越是困难时刻越要坚定信心
-12.691937,8.202211,9,官方回应陶虹从张庭公司分红4.2亿
-5.0932665,5.1073623,0,初级会计
0.43399206,7.4669023,5,首部专门关于青年的白皮书
-12.9864855,7.940924,9,女子发朋友圈羡慕工资按时发被开除
0.37335804,7.1778736,5,给闹掰朋友发的短信
6.794804,-10.726034,18,女子卖150碗熟肉被举报三无产品
8.674231,-4.6920133,11,农民网上卖扣碗被举报判罚5万
1.1284419,-9.2805195,3,刘畊宏燃脂操别乱练
-5.397796,5.3371997,0,吴京坐直升机参加谢楠节目
6.79216,-10.721842,18,南昌22日起非必要不出小区
-5.140795,5.1464205,0,五一能跨省出游吗
-4.5040264,-12.038846,8,沈小婷 镜头
0.8089479,2.4734745,16,物业600元卖掉业主停放5年的车
-4.44754,-5.2368693,13,EDG
1.1011763,-9.00702,3,芜湖一定行
-10.905996,-5.860042,14,优酷 恰似故人归
-5.0861373,-12.55237,8,160斤女子3个月来一次月经查出癌症
-4.5115123,-12.521215,8,你知道头发也需要防晒么
8.183237,4.835262,7,花儿与少年露营季拟邀阵容
8.424625,-4.896574,11,为LPL出征MSI加油
-5.093266,5.1073623,0,Queendom
4.780462,-0.30802864,2,杭州亚运会
-10.658908,-5.8603487,14,孝琳一位
-4.7503433,-11.927305,8,宁德时代
4.8790073,-0.29211247,2,女租户做饭煤气轰燃炸飞门窗
-12.141007,7.795002,9,且试天下不够看
0.3733849,7.1780114,5,王者荣耀
0.80188984,2.4603994,16,蒸菜到底有多好吃
16.192572,-2.3754504,19,奶奶为救血癌孙子独打3份工
-4.5699196,-5.3727117,13,梅德韦杰夫引用孙子兵法揭示俄在乌军事行动意义
-3.1246395,-0.36077857,1,我是特优声
-8.726916,0.24184191,12,上海辟谣市民收到了假的连花清瘟胶囊
4.8727427,-0.29319614,2,消防员拒收苹果出了一身汗
-5.1050944,-12.2423315,8,后背这条沟到底叫什么
4.878302,-0.2921616,2,王一博再给上海捐赠防疫物资
-4.7621903,-11.926422,8,厄斐琉斯
-3.441602,-0.32383114,1,美国籍被告人故意杀人案一审被判死刑
0.42765123,7.434767,5,青年演员的书单有多绝
-10.899906,-5.8600163,14,恰似故人归开分5.8
-12.770658,7.4652734,9,重庆区县美食有多好吃
0.8089485,2.473541,16,eStar达成KPL首次万杀
-5.195048,5.420526,0,肖路方一诺要生二胎
-11.27549,-6.0284357,14,2分钟牵拉操保护颈椎
7.5931387,4.618817,7,义乌疫情
0.8153247,2.4821875,16,早产男婴肛门闭锁妈妈几近崩溃
-3.4572601,-0.32200688,1,北京发现一批进口火龙果外包装核酸阳性
-12.939404,8.136617,9,普京要求俄军取消攻打亚速钢铁厂的计划
15.9365225,-1.812134,19,金博洋檀健次合影
-10.453805,-6.2653694,14,孙颖莎 成都
0.80555886,2.467952,16,王霜迷惑对手时笑场了
-8.665646,0.23704115,12,中国空间站等你来出差
0.8017382,2.4603999,16,蒸菜到底有多好吃
1.0999407,-9.0076275,3,全民皆可刘畊宏
4.7801695,-0.30800873,2,杭州亚运会
-15.758804,-0.4670418,17,撒贝宁是拿着放大镜看的冬奥会吗
-4.1216383,13.523406,15,佛山GK超级兵老六
6.792391,-10.721525,18,金素妍李栋旭合作新剧
0.8305624,-3.3223543,6,APL
-4.5978503,-12.629984,8,33岁民警牺牲防疫一线
-3.4828506,-0.316501,1,张文宏指出一项重要指标判断未来能否走出疫情
8.4242325,-4.896279,11,这是一场地球级音乐会
1.1219487,-9.284028,3,喊男朋友哥哥是什么体验
-4.560917,-5.3628716,13,属实是把大眼妆玩明白了
-4.145993,13.163751,15,请回答X时代
1.2007837,-3.8616147,6,老人拿二维码乞讨要求查看转账记录
1.1696489,-3.9129455,6,中方严厉谴责日本有关靖国神社消极动向
-4.3317447,13.570282,15,崔秀彬崔然竣jessi新歌挑战
-5.39768,5.337085,0,韩红首张古典乐专辑预告
7.944788,5.3779216,7,本草纲目健身操出现人传人现象
1.1011763,-9.00702,3,北电成绩
-5.19446,5.42054,0,2022博鳌论坛
-8.719439,0.2412078,12,新时代的中国青年白皮书
8.536262,-4.6108475,11,江苏援沪采样队23天采样1720余万人次
1.1011763,-9.00702,3,北电成绩
1.1277395,-9.310352,3,秦岚为韩红古典音乐晨雾打call
15.936521,-1.8121358,19,山东泰山0比0狮城水手
-12.285666,8.020255,9,陈宝国演的朱元璋成了空巢老人
1.9620526,-18.788687,4,谢可寅撕心哭戏代入感
5.566002,12.878085,10,证监会召开机构投资者座谈会
-5.0922155,5.107099,0,五一调休
16.183233,-2.37661,19,拉萨鞍山无锡舰实战化训练
-3.441677,-0.32395738,1,宋亚轩说今晚来三个少年一起缓解emo
8.027318,4.688768,7,黑胡椒手抓饼香肠卷有多绝
7.673342,5.3340316,7,白T搭配好能有多绝
15.970138,-2.2921126,19,人类是不可分割的安全共同体
7.593137,4.618818,7,义乌疫情
0.8513974,-3.4847875,6,日本邮政
1.1237621,-9.38368,3,上海龙山新村不发物资宁肯烂掉视频系合成
16.39253,-2.2828677,19,特优声12小时直播官宣
8.193603,-4.6762323,11,特战荣耀
16.538668,-2.118589,19,杨利伟首次飞天曾遭遇生死26秒
-4.5586452,-11.798046,8,广西舰
-3.1246395,-0.36077857,1,基金
-11.145808,-5.9582586,14,全红婵搭档陈芋汐
1.2195915,-3.640227,6,创造101初舞台名场面
-8.718277,0.24163678,12,当公婆在牌桌上得知我怀孕
6.796654,-10.7271185,18,外交部回应YouTube干预香港特首选举
-4.4717073,-12.227472,8,海南舰广西舰是两兄弟
-5.195048,5.420526,0,今年的第一顿小龙虾
8.11098,4.7474074,7,千万不要跟年轻人提生姜
-11.446152,-6.2787833,14,华西医院教授康焰出征上海
8.067311,-4.6408877,11,A股
8.673786,-4.691355,11,男子吃半碗构棒槌缺氧住进ICU
1.9626334,-18.93166,4,北京新增1例本土确诊在丰台
5.601345,12.934955,10,广州管控区内透析患者治疗一次不落
-4.1214113,13.522935,15,流浪地球2中国航天日海报
-4.5586452,-11.798046,8,广西舰
-5.0922155,5.107099,0,五一调休
8.180957,5.287694,7,主人回应宠物狗吓哭小孩被当众摔死
1.1273807,-9.307229,3,吉林1000吨大米驰援上海
0.43817624,7.490416,5,王者荣耀供应商回应抄袭指控
-10.630208,-6.534048,14,武艺成立工作室
-12.099932,7.6258993,9,且试天下
-5.19446,5.42054,0,岸田文雄向靖国神社供祭品
