setx,sety,topic,title
3.0177774,-16.539604,12,永远可以相信中国人的团结一心
-9.599766,-5.6747575,1,贾乃亮发文告别田景野
-10.177134,-14.818231,6,疫情结束就一起去旅游吧
8.392328,-6.9645176,15,不同的城市相同的守护者
-2.4761436,6.776887,4,大侦探声明
-9.943342,13.7881975,0,巩汉林的签名足球是假的
8.046823,11.595389,10,乌克兰地下室积攒大量代孕新生儿
7.8854785,11.787585,10,95后女孩因记录毛坯房生活获赠装修
7.5822773,11.867202,10,顾客吐槽海底捞毛肚41元半份仅7片
-9.78297,4.8944287,19,不要得罪说相声的
3.1213224,-16.426237,12,马龙vs林昀儒
-2.2666743,7.4691095,4,肖战顾魏带来了春日里的第一阵暖风
-10.6828375,13.932243,0,我要逆风去剧组发声明回应
0.39441508,-0.9382051,16,湾区渣男
2.4799905,3.271516,14,余生请多指教微博开分8.3
2.4977105,3.2979097,14,几乎所有手机都通话漏音
-15.522567,-1.7451673,5,马龙晋级男单半决赛
14.941862,-0.4289594,8,统一邀请1000人到酸菜加工厂参观
-3.1367588,1.392358,13,任嘉伦新剧洗澡好省水
3.1213224,-16.426237,12,马龙3比2战胜林昀儒
-10.387356,-15.794523,6,中央政治局常委会部署疫情防控工作
-1.7925649,-2.231807,0,甄嬛传
1.4975686,-10.201877,17,与君初相识吻戏进度好快
3.038307,-16.621576,12,常州一家长接孩子未戴口罩致30多人被感染
-9.402098,-13.774603,6,孙颖莎3比0战胜早田希娜
14.345608,-0.71287286,8,我欠春天一次旅行
2.48009,3.2716591,14,加满一箱油将多花29.5元
1.1966738,-10.511773,17,一口炫了四集与君初相识是什么感受
-8.058575,-12.495734,6,莆田疫情
7.212088,11.5165,10,瘦不下去的原因终于找到了
-15.757475,-1.4661994,5,中国用10年拿回南海研究科学主导权
-15.750569,-1.6492105,5,还以为迪丽热巴偷拿了男主剧本
-10.070276,13.418383,0,檀健次综艺
-8.209905,-12.012992,6,泉州疫情
-3.8283334,-3.2673032,7,河南省考
7.2163215,11.5235405,10,南京吹落满城樱花雨
7.284723,10.8077345,10,腰肌劳损的康复训练
14.834192,-0.17347114,8,长春吉林16名党员干部公职人员被处分
1.418166,-10.433865,17,与君初相识终于盼到了长意讲话
