setx,sety,topic,title
-1.0237124,2.651638,0,两会的心意清单
-3.1404884,-8.620418,4,一疑似新冠阳性人员进入广交会展馆
0.16884579,7.390583,16,弟弟偷亲姐买房钱被姐姐报警
15.053978,-11.722088,14,北京冬残奥会的细节感温度满满
15.60467,0.021951023,8,赵文卓帮女儿追星宋亚轩
1.7360133,-1.977884,18,重庆教资
-10.524381,8.793981,19,iPad Air5
4.6887946,-8.983342,3,印度称因技术故障意外向巴基斯坦发射一枚导弹
3.5301254,11.690046,2,长春按下暂停键
-10.662291,8.879469,19,超市里这些零食千万别买
4.4586253,4.172368,12,考研国家线
7.3724294,-1.568045,13,考研将有300万人落榜
-0.92236036,2.6200833,0,波司登羽绒服背部未充绒只有两层布
4.8848324,4.264092,12,苍岭绿vs远峰蓝
1.7364757,-1.9775269,18,教资锦鲤
-7.6158905,-3.4785132,10,10岁小学生打败清北哈佛学霸
-11.138257,8.878038,19,JackeyLove赛后拥抱TheShy
7.419642,-1.5913604,13,网传今晚上海封城不属实
4.4698286,-8.840161,3,华为员工公开说我不想加班
-6.494627,2.2106462,1,蜘蛛侠
10.20321,6.9226584,5,金扫帚最令人失望奖入围名单
0.16884558,7.390583,16,肖战策马正少年Q音收藏量破百万
-3.1397455,-8.616527,4,杨丞琳为李荣浩脱胎换骨MV打call
-3.6436956,12.638837,15,俄外长说将尽一切力量确保永远不再依赖西方
-11.056295,8.214961,19,这届考研生究竟有多难
-10.301245,8.431452,19,天赐的声音
-18.777205,0.47211623,17,缓解肩颈酸痛的治疗动作
3.5921137,11.359605,2,北京天空
-1.0860692,2.675858,0,谢可寅天天向上
14.576861,-12.311118,14,关注俄乌局势最新进展
-3.1394925,-8.614391,4,贾玲华晨宇风云DNA动了
4.360558,3.7595637,12,雪容融又又又又摔倒了
-3.7015688,12.353783,15,论春天与碎花裙的适配度
-3.4643037,12.182671,15,春天花会开
-0.9735017,2.6396792,0,来自陌生人的善意有多美好
-18.764147,0.6651413,17,父子遭车祸患绝症儿子要求先救父亲
-10.398479,8.199007,19,考研人数
10.19351,6.918949,5,认错爸妈的瞬间有多尴尬
-6.829003,2.2362297,1,原来油条还能这么吃
0.15069886,7.2905307,16,LPL
-6.873716,2.241251,1,荷兰弟说很想念中国粉丝
1.9746767,-1.9799608,18,广东人的攀比逻辑
3.530448,11.690814,2,婚姻的两种猜想
10.036724,6.8530617,5,办会员尴尬症
-14.879341,-14.2954235,6,张艺兴宁恕是行走的衣架子吧
-6.8291826,2.2362447,1,送女朋友的实用礼物
-6.829183,2.2362385,1,密室逃脱婚礼
-3.1049643,-8.477514,4,狗子也知道礼尚往来
-7.5564585,-3.4376,10,刘诗雯3比0田志希
-18.453106,0.7341362,17,张若昀来王牌不小心变成了柿子汤
-18.727457,0.684299,17,居民可购买试剂自测新冠病毒抗原
4.6713347,-8.569464,3,人大会议闭幕会
5.1066427,3.6804569,12,戴牙套真的可以变好看吗
-6.60803,2.2163363,1,泡面也快吃不起了
15.335005,0.05017013,8,华晨宇今晚送两朵花花
15.335005,0.050170224,8,TES战胜WBG
-15.623824,-15.851456,6,上海表示由于管理疏漏引发本土感染并导致传播
7.419698,-1.5921152,13,罗翔在守护解放西3有多少金句
-7.6151533,-3.4779894,10,乌克兰的苏联建筑遗产
10.203073,6.9226065,5,宋亚轩关晓彤张天爱男儿歌舞台
