setx,sety,topic,title
13.66924,-9.984626,15,民航局开展为期2周行业安全大检查
15.14808,10.933716,12,已基本确定坠机事故主要撞击点
6.3022227,-8.888129,1,研究证实新冠病毒是美国公司制造
-4.3803744,8.978617,7,天宫课堂第二课
-6.5364184,3.3844016,5,杭州一小区发生汽车撞人事件
-1.6888131,-5.934634,2,女老板左眼经常跳以为要发财结果竟是病
5.990697,-8.209635,1,马琳琳
2.4962559,10.680413,6,今日俄罗斯知名主持人因俄乌冲突在美失业
-5.76026,-2.9156325,3,研究称试管婴儿成年后更幸福
-8.786723,-15.302753,8,第一部黑匣子不排除存储单元损坏可能性
-8.5694275,-15.400215,8,泸州一农户办酒席食物中毒多人身亡
-1.606828,-5.526442,2,素颜和解
-2.6640406,0.0044369414,16,24岁辅警黄浩倒在执勤一线
2.3311465,10.017075,6,Doinb
-6.4715333,3.3378043,5,黄子韬陆询热恋吻杀疯了
6.151831,-8.842375,1,男子喜提新车还没到家就扣完12分
-10.570553,-2.1251888,13,国足vs沙特
-12.76346,6.323703,9,普通人化内娱女团妆
-8.69849,-15.145475,8,河北省教育厅最新发布
-13.131515,6.2826824,9,在重庆吃爆辣烤翅会有什么后果
6.511349,-8.495206,1,千万不要跟什么样的人谈恋爱
0.016779773,4.12488,14,男生女生向前冲报名
1.2465676,-0.7454066,17,顾魏落泪了
15.180281,11.177162,12,张翰张松龄这程度只算浅虐一下
-0.28017825,-12.386589,19,纪云禾九尾狐灵力觉醒
-5.7609153,-2.9158945,3,挑衅他国美国第二没有国家敢当第一
12.59121,-0.90944207,18,隔离期同事的电脑有多诡异
5.8311343,-2.3405046,10,莫里森称G20不想和普京坐一起
6.1533756,3.9606295,0,宋雨琦tomboyMCD直拍
-13.277444,6.3373647,9,迪丽热巴眼泪划过泪痣
-1.6875869,-5.952549,2,美官员讨论冻结俄价值1320亿美元黄金储备
-10.6385355,-2.1323795,13,国足vs沙特首发
-6.5360756,3.3841662,5,原来海清演过古装剧
6.5527644,-8.61501,1,国防部5问美生物军事活动
