position,count,lng,lat 
浦东新区浦东大道2639弄,22,0,0
浦东新区德平路1125弄,18,0,0
浦东新区东波路325弄,17,0,0
浦东新区浦东南路2179弄,4,0,0
浦东新区陈行公路158号,1,0,0
浦东新区上南路5589号,1,0,0
浦东新区顺凌路49弄,7,0,0
浦东新区康梧路189号工地生活区,22,0,0
浦东新区莲溪路1298号,2,0,0
浦东新区民耀路227号,4,0,0
浦东新区华绣路255弄,14,0,0
浦东新区高桥镇北街,1,0,0
浦东新区华夏东路2110弄,20,0,0
浦东新区浦东南路2129号,1,0,0
浦东新区团林路38号,4,0,0
浦东新区东高路30弄,1,0,0
浦东新区上南路3140弄,1,0,0
浦东新区沪南公路2502号,1,0,0
浦东新区黄楼村姚家宅,9,0,0
浦东新区沈家弄路1081号,1,0,0
浦东新区金穗路2089号工地生活区,2,0,0
浦东新区三灶浜路138弄,1,0,0
浦东新区长丰村南张家宅,7,0,0
浦东新区光明村计家宅,4,0,0
浦东新区红旗村东桥队毛家塘,20,0,0
浦东新区陆凌村西凌家宅,15,0,0
浦东新区五莲路719弄,4,0,0
浦东新区周康路118弄,11,0,0
浦东新区雪野二路977号工地生活区,1,0,0
浦东新区千汇路581弄,21,0,0
浦东新区银峰路676号,1,0,0
浦东新区曹黄村,7,0,0
浦东新区浦建路1569号,2,0,0
浦东新区东绣路999弄,6,0,0
浦东新区居家桥路979弄,4,0,0
浦东新区上南路3349弄,2,0,0
浦东新区城丰路599弄,6,0,0
浦东新区耀华路331弄,22,0,0
浦东新区跃丰村费家宅,8,0,0
浦东新区康新公路4499号,1,0,0
浦东新区东方路1365号,3,0,0
浦东新区松林路357号,1,0,0
浦东新区永红村胡家宅,8,0,0
浦东新区北新村,9,0,0
浦东新区康花路399号,1,0,0
浦东新区新营村,1,0,0
浦东新区博山东路556弄,1,0,0
浦东新区枣庄路658弄,7,0,0
浦东新区鸿音路3127号,1,0,0
浦东新区钱堂村立达宅。,1,0,0
杨浦区国定路555弄,9,0,0
杨浦区三门路358弄,27,0,0
杨浦区双阳支路34号,3,0,0
杨浦区双阳路37号,2,0,0
杨浦区世界路99弄,19,0,0
杨浦区江浦路1315弄,20,0,0
杨浦区控江路1197弄,5,0,0
杨浦区民府路517号,1,0,0
杨浦区凤六新苑,1,0,0
杨浦区中山北二路99弄,12,0,0
杨浦区政立路717弄,8,0,0
杨浦区恒耀路66弄,5,0,0
杨浦区源泉路118弄,8,0,0
杨浦区双阳路503号,3,0,0
杨浦区延吉东路5弄,5,0,0
杨浦区顺平路1260弄,4,0,0
杨浦区锦西路30弄,7,0,0
杨浦区顺平路60弄,13,0,0
杨浦区松花江路287号,3,0,0
杨浦区永吉路121号,2,0,0
杨浦区长阳路1900弄,6,0,0
杨浦区周家嘴路3118弄,8,0,0
杨浦区双阳路50弄,9,0,0
杨浦区宁武路445弄,15,0,0
杨浦区松花一村,23,0,0
杨浦区延吉东路100号,1,0,0
杨浦区军工路400弄,13,0,0
杨浦区江浦路989弄,7,0,0
杨浦区凤南一村,12,0,0
杨浦区鞍山六村,20,0,0
杨浦区包头南路629弄,7,0,0
杨浦区四平路2065弄,4,0,0
杨浦区市光路70弄,8,0,0
杨浦区国伟路500弄,9,0,0
杨浦区平凉路1545弄,6,0,0
杨浦区眉州路530弄,4,0,0
杨浦区控江五村,26,0,0
杨浦区长白二村,9,0,0
杨浦区河间路88弄,3,0,0
杨浦区眉州路954号,2,0,0
杨浦区长阳路900号,3,0,0
杨浦区隆昌路203号,3,0,0
杨浦区工农四村,13,0,0
杨浦区邯郸路470弄,9,0,0
杨浦区政本路350弄,5,0,0
杨浦区国顺路300弄,2,0,0
杨浦区隆昌路235弄,1,0,0
杨浦区国和一村,24,0,0
杨浦区市光一村,24,0,0
杨浦区殷行路451弄,5,0,0
杨浦区中原路990弄,8,0,0
杨浦区市光四村,17,0,0
杨浦区民星路408弄,10,0,0
杨浦区殷行路280弄,3,0,0
杨浦区江浦路160弄,2,0,0
杨浦区杭州路849弄,1,0,0
杨浦区松花江路2号,10,0,0
杨浦区翔殷路785号,1,0,0
杨浦区丹阳路188弄,5,0,0
杨浦区营口路600弄。,1,0,0
崇明区崇明区江南大道,1,0,0
崇明区崇明区先进村,1,0,0
崇明区崇明区凤南路46号,1,0,0
崇明区潘圆公路1523号,1,0,0
崇明区崇明区丰福路599号,1,0,0
崇明区崇明区金淼路199号,1,0,0
崇明区崇明区金淼路759弄,1,0,0
崇明区崇明区丰产村,1,0,0
崇明区崇明区长橘路159弄,1,0,0
崇明区崇明区创建村,1,0,0
崇明区崇明区齐南村,1,0,0
崇明区崇明区北兴村,1,0,0
崇明区崇明区汲浜村,1,0,0
崇明区崇明区建中村,1,0,0
崇明区崇明区骏马村,1,0,0
崇明区崇明区永和村,1,0,0
崇明区崇明区五滧村,1,0,0
崇明区崇明区南海村,1,0,0
崇明区崇明区大东村,1,0,0
崇明区崇明区庙镇大街1817号。,1,0,0
虹口区吴淞路355弄,16,0,0
虹口区赤峰路525号,1,0,0
虹口区北苏州路400号,9,0,0
虹口区长春路158号,16,0,0
虹口区广灵二路220号,1,0,0
虹口区广灵一路265号,8,0,0
虹口区横浜路206弄,2,0,0
虹口区同心路125弄,17,0,0
虹口区同心路133弄,7,0,0
虹口区场中路755弄,12,0,0
虹口区车站西路80弄,3,0,0
虹口区大连西路420弄,1,0,0
虹口区东余杭路980号,1,0,0
虹口区多伦路201弄,18,0,0
虹口区飞虹支路83弄,6,0,0
虹口区广灵四路866弄,10,0,0
虹口区西宝兴路949弄,19,0,0
虹口区广中路564号,5,0,0
虹口区广灵一路263号,5,0,0
虹口区海平路18号,1,0,0
虹口区邯郸路47弄,12,0,0
虹口区虹湾路288弄,19,0,0
虹口区虹湾路313弄,22,0,0
虹口区通州路392弄,6,0,0
虹口区池沟路348弄,3,0,0
虹口区凉城路203号,1,0,0
虹口区临平路333号,8,0,0
虹口区欧阳路354弄,1,0,0
虹口区曲阳路269弄,2,0,0
虹口区曲阳路920弄,3,0,0
虹口区山阴路85弄,11,0,0
虹口区四川北路2023弄,12,0,0
虹口区罗浮路89弄,5,0,0
虹口区天宝西路231弄,4,0,0
虹口区天通庵路570号,7,0,0
虹口区甜爱路26号,2,0,0
虹口区万安路969号,2,0,0
虹口区万安路979弄,12,0,0
虹口区物华路98弄,2,0,0
虹口区祥德路180弄,8,0,0
虹口区运光路70弄,9,0,0
虹口区长春路348号,10,0,0
虹口区广中路465号,1,0,0
虹口区虬江支路180弄。,1,0,0
黄浦区静修路79弄,10,0,0
黄浦区西仓桥街161弄,8,0,0
黄浦区复兴东路886号,1,0,0
黄浦区瞿溪路1072弄,26,0,0
黄浦区庄家街49号,4,0,0
黄浦区打浦路399号,8,0,0
黄浦区中山南一路1065号,21,0,0
黄浦区半淞园路585弄,8,0,0
黄浦区西仓桥街129号,2,0,0
黄浦区肇周路356号,1,0,0
黄浦区梦花街13弄,15,0,0
黄浦区蒙自西路78号,2,0,0
黄浦区中山南路1729弄,1,0,0
黄浦区巨鹿路4号,2,0,0
黄浦区丽园路710弄,15,0,0
黄浦区学前街58号,2,0,0
黄浦区五里桥路256号,2,0,0
黄浦区龙华东路927号,1,0,0
黄浦区白渡路188弄,4,0,0
黄浦区局门路434弄,23,0,0
黄浦区高家弄37弄,13,0,0
黄浦区梦花街64号,2,0,0
黄浦区方浜中路523号,14,0,0
黄浦区人民路777弄,19,0,0
黄浦区大夫坊74弄,2,0,0
黄浦区建国西路192号,1,0,0
黄浦区文庙路60弄,16,0,0
黄浦区庄家街18弄,7,0,0
黄浦区半淞园路178号,8,0,0
黄浦区复兴中路485号,1,0,0
黄浦区傅家街92弄,1,0,0
黄浦区泰康路316弄,12,0,0
黄浦区中山南路1669弄,13,0,0
黄浦区高家横弄18弄,7,0,0
黄浦区凤阳路358弄,8,0,0
黄浦区抚安街27号,4,0,0
黄浦区打浦路210弄,7,0,0
黄浦区县左街24号,1,0,0
黄浦区大林路10弄,4,0,0
黄浦区瑞金南路1号,21,0,0
黄浦区曹市弄62号,2,0,0
黄浦区北京东路360弄,17,0,0
黄浦区方浜中路45弄,1,0,0
黄浦区汉口路457号,3,0,0
黄浦区曹市弄33弄。,1,0,0
青浦区北青公路4559号,1,0,0
青浦区福泉山路33弄,1,0,0
青浦区环城东路260弄,4,0,0
青浦区建国村,4,0,0
青浦区联民路88弄,13,0,0
青浦区崧泽大道9456号,4,0,0
青浦区王港村,8,0,0
青浦区新府中路1536弄,2,0,0
青浦区星光村,1,0,0
青浦区秀泽路225弄,5,0,0
青浦区叶联路699弄,10,0,0
青浦区育才路451号,4,0,0
青浦区朱枫公路3699弄,1,0,0
青浦区诸光路214号,1,0,0
青浦区诸光路312弄,1,0,0
青浦区诸光路85弄。,2,0,0
长宁区新泾五村,12,0,0
长宁区玉屏南路9号,2,0,0
长宁区哈密路780弄,5,0,0
长宁区虹桥路1041弄,8,0,0
长宁区万航渡路1424弄,20,0,0
长宁区新华路73弄,4,0,0
长宁区仙霞西路888弄,14,0,0
长宁区蒲松北路17弄,4,0,0
长宁区联建新村,9,0,0
长宁区定西路710弄,12,0,0
长宁区虹桥路1829弄,8,0,0
长宁区延安西路1264弄,7,0,0
长宁区天山路840弄,9,0,0
长宁区娄山关路470弄,5,0,0
长宁区泉口路109弄。,1,0,0
金山区金南街801弄,5,0,0
金山区九工路2005弄,1,0,0
金山区油车村,5,0,0
金山区胥浦村。,1,0,0
普陀区金沙江路753弄,4,0,0
普陀区长寿路28弄,4,0,0
普陀区金沙江路759号,4,0,0
普陀区武威东路788弄,5,0,0
普陀区白玉路669弄,9,0,0
普陀区中山北路1560号,3,0,0
普陀区石泉路130弄,11,0,0
普陀区中潭路99弄,10,0,0
普陀区棕榈路451弄,11,0,0
普陀区三源路52号,2,0,0
普陀区桃浦路1861号,2,0,0
普陀区泰山一村,20,0,0
普陀区中山北路2605弄,9,0,0
普陀区兰凤新村,4,0,0
普陀区铜川路276弄,5,0,0
普陀区华池路58弄,2,0,0
普陀区泰山三村,23,0,0
普陀区顺义路299弄,3,0,0
普陀区金鼎路298弄,4,0,0
普陀区交通路1517弄,5,0,0
普陀区祁安路88弄,6,0,0
普陀区金沙江路2348弄,8,0,0
普陀区顺义路100弄,15,0,0
普陀区交通西路108弄,10,0,0
普陀区真北支路263弄,3,0,0
普陀区大渡河路658号,2,0,0
普陀区普雄路82弄,2,0,0
普陀区中山北路3671弄,9,0,0
普陀区农林路101弄,9,0,0
普陀区铜川路2060弄,6,0,0
普陀区武威东路477弄,3,0,0
普陀区桃浦路743弄,14,0,0
普陀区中山北路平民后村,6,0,0
普陀区曹杨一村,15,0,0
普陀区千阳南路99弄,7,0,0
普陀区新村路285弄,14,0,0
普陀区同普路1441弄,12,0,0
普陀区长寿路393号,1,0,0
普陀区武宁路8弄,1,0,0
普陀区金沙江路875弄,3,0,0
普陀区东新支路55弄,6,0,0
普陀区真北路2904弄,5,0,0
普陀区梅川路43弄,3,0,0
普陀区澳门路660弄,12,0,0
普陀区岚皋路321号,1,0,0
普陀区灵石路1620弄。,1,0,0
奉贤区金海公路99弄,3,0,0
奉贤区奉浦大道95弄,5,0,0
奉贤区古华路288号,1,0,0
奉贤区金星村,3,0,0
奉贤区博丰路155弄,1,0,0
奉贤区庄良路218弄,1,0,0
奉贤区北宋村,5,0,0
奉贤区港极路568号,3,0,0
奉贤区新奉公路3663号,1,0,0
奉贤区青村东街76弄,1,0,0
奉贤区大叶公路3988号,1,0,0
奉贤区韩村路173弄,5,0,0
奉贤区水闸路14弄,5,0,0
奉贤区青村人民路445弄,3,0,0
奉贤区奉城农商路16弄,1,0,0
奉贤区渔沥村,1,0,0
奉贤区闸园路138号,1,0,0
奉贤区塘外文化小区,1,0,0
奉贤区朱家港村,2,0,0
奉贤区张云村,1,0,0
奉贤区长堤村,1,0,0
奉贤区头桥西街44弄,1,0,0
奉贤区福光路160弄,2,0,0
奉贤区国顺路318弄,5,0,0
奉贤区八字桥路288弄,7,0,0
奉贤区韩村路143弄,1,0,0
奉贤区陈桥路2418号,1,0,0
奉贤区农民街505弄。,1,0,0
松江区茶坛路611弄,3,0,0
松江区东石村,1,0,0
松江区富汇路20号,11,0,0
松江区古楼公路1858弄,13,0,0
松江区古楼公路348弄,9,0,0
松江区鼓浪路57弄,5,0,0
松江区横山村,5,0,0
松江区沪亭南路56号,1,0,0
松江区华莹山路100弄,1,0,0
松江区金家村,7,0,0
松江区九杜路505弄,5,0,0
松江区九舒路398号,6,0,0
松江区九亭大街506弄,16,0,0
松江区九新公路218弄,9,0,0
松江区九新公路2718号,1,0,0
松江区涞坊路1033弄,9,0,0
松江区涞亭北路321弄,1,0,0
松江区涞亭北路759号,1,0,0
松江区涞亭南路290弄,4,0,0
松江区朗亭路288弄,15,0,0
松江区乐都西路1636号,1,0,0
松江区联梅路528弄,2,0,0
松江区南其昌路346弄,1,0,0
松江区求仁路388弄,3,0,0
松江区泗凯路61弄,3,0,0
松江区松汇东路39弄,3,0,0
松江区松汇中路351弄,2,0,0
松江区文翔路1099弄,5,0,0
松江区新北街209号,2,0,0
松江区兴达村,4,0,0
松江区叶繁路186弄,3,0,0
松江区叶校路355弄,5,0,0
松江区叶政路518弄,5,0,0
松江区叶政路738弄,3,0,0
松江区叶政路765弄,5,0,0
松江区寅青路175号,8,0,0
松江区永隆路399弄,4,0,0
松江区张星路168号,1,0,0
宝山区真金路1202号,1,0,0
宝山区真华路1615弄,10,0,0
宝山区真大路358弄,10,0,0
宝山区长江西路1430号,2,0,0
宝山区真金路1106号,2,0,0
宝山区长江南路926号,1,0,0
宝山区长江南路579号,2,0,0
宝山区张墅村,10,0,0
宝山区蕴川路1623弄,1,0,0
宝山区月川路33弄,5,0,0
宝山区长江西路1000号,7,0,0
宝山区影园路345弄,2,0,0
宝山区殷高路23弄,5,0,0
宝山区逸仙路3808号,6,0,0
宝山区杨泰一村,8,0,0
宝山区星星村,7,0,0
宝山区长江路848弄,9,0,0
宝山区新陆村,6,0,0
宝山区新二路1088弄,11,0,0
宝山区祥和路3493弄,1,0,0
宝山区西界泾村,7,0,0
宝山区王家村,21,0,0
宝山区通南路99号,2,0,0
宝山区通河六村,16,0,0
宝山区天家路99弄,4,0,0
宝山区谭杨村,21,0,0
宝山区泰和西路3527弄,12,0,0
宝山区塔源路58弄,12,0,0
宝山区淞塘路98弄,7,0,0
宝山区杨泰路338弄,12,0,0
宝山区淞南六村,14,0,0
宝山区通南路369号,6,0,0
宝山区美平路288弄,11,0,0
宝山区淞滨支路120弄,14,0,0
宝山区淞南二村,11,0,0
宝山区泰和西路3499弄,7,0,0
宝山区南大路126弄,12,0,0
宝山区铁峰路2001弄,12,0,0
宝山区水产路2900弄,2,0,0
宝山区沈家桥村,14,0,0
宝山区三门路485弄,13,0,0
宝山区南大路64号,1,0,0
宝山区潘桥路150弄,1,0,0
宝山区南蕰藻路599号,1,0,0
宝山区泰和路260弄,1,0,0
宝山区南大路60号,2,0,0
宝山区水产西路858弄,7,0,0
宝山区南陈路279弄,9,0,0
宝山区美平路696弄,7,0,0
宝山区泰和路1000号,8,0,0
宝山区梅林路666弄,13,0,0
宝山区美安路218弄,8,0,0
宝山区南大路138弄,8,0,0
宝山区南大路118弄,7,0,0
宝山区罗东路801弄,1,0,0
宝山区罗东路51弄,6,0,0
宝山区陆翔路698弄,4,0,0
宝山区江杨南路2546弄,3,0,0
宝山区联长路69号,8,0,0
宝山区联杨路1309号,3,0,0
宝山区康桥水都,1,0,0
宝山区聚丰园路669弄,10,0,0
宝山区陆翔路1018弄,7,0,0
宝山区菊泉街2899弄,7,0,0
宝山区聚丰园路427号,1,0,0
宝山区菊联路262弄,5,0,0
宝山区锦秋路695弄,1,0,0
宝山区江杨南路2550弄,15,0,0
宝山区江杨南路2500弄,9,0,0
宝山区集贤路500弄,9,0,0
宝山区菊太路1198弄,8,0,0
宝山区吉浦路615弄,22,0,0
宝山区环镇北路700弄,8,0,0
宝山区呼兰路99号,1,0,0
宝山区环镇北路600弄,11,0,0
宝山区环镇北路323弄,4,0,0
宝山区沪太路8188弄,2,0,0
宝山区虎林路800弄,21,0,0
宝山区江杨南路1968号,5,0,0
宝山区红林路576弄,16,0,0
宝山区海滨新村23号,1,0,0
宝山区宝林六村,18,0,0
宝山区顾北东路39弄,12,0,0
宝山区共康东路161号,2,0,0
宝山区共和八村,8,0,0
宝山区沪太路6790号,3,0,0
宝山区共富路476弄,7,0,0
宝山区富联路25弄,7,0,0
宝山区陈行村,5,0,0
宝山区东西巷街189号,2,0,0
宝山区东太路241号,1,0,0
宝山区沪太路3633号,10,0,0
宝山区徳都路218弄,1,0,0
宝山区丹霞山路50弄,5,0,0
宝山区陈巷村,10,0,0
宝山区陈川路555弄,17,0,0
宝山区宝杨路3288弄,11,0,0
宝山区北金村,18,0,0
宝山区大华路1355弄,3,0,0
宝山区杨泰苑,1,0,0
宝山区宝林三村,6,0,0
宝山区宝钢九村,13,0,0
浦东新区临江村西新队罗汉松,10,0,0
浦东新区龚华路35号,3,0,0
浦东新区荟萃新村,2,0,0
浦东新区台儿庄路363弄,20,0,0
浦东新区大众村王家宅,12,0,0
浦东新区坦东村,6,0,0
浦东新区中科路2660弄,7,0,0
浦东新区民耀路423弄,10,0,0
浦东新区古棕路555弄,1,0,0
浦东新区彩云路717弄,4,0,0
浦东新区高科西路2919号,2,0,0
浦东新区一心村许家宅,1,0,0
浦东新区前锋村陆家宅,8,0,0
浦东新区新建路46号,1,0,0
浦东新区共和村,11,0,0
浦东新区和龙路218号,3,0,0
浦东新区东陆路1351号,3,0,0
浦东新区云汉路1288弄,13,0,0
浦东新区幸福公寓,1,0,0
浦东新区康桥路957弄,1,0,0
浦东新区御青路38号,1,0,0
浦东新区严镇路9号,4,0,0
浦东新区听锦路36弄,3,0,0
浦东新区邓镇三村,1,0,0
浦东新区中界村秦家宅,9,0,0
浦东新区大星村,2,0,0
浦东新区锦绣路4899弄,8,0,0
浦东新区高科西路4057号,1,0,0
浦东新区招远路19弄,26,0,0
浦东新区五莲路729弄,2,0,0
浦东新区南码头路1621弄,14,0,0
浦东新区张杨路1662弄,12,0,0
浦东新区金葵路35号,1,0,0
浦东新区浦东大道136弄,24,0,0
浦东新区银山路181弄,3,0,0
浦东新区杨思路436弄,16,0,0
浦东新区环桥路555弄,1,0,0
浦东新区周秀路398弄,16,0,0
浦东新区金吉路33弄,12,0,0
浦东新区听潮路69弄,4,0,0
浦东新区锦绣路3088弄,11,0,0
浦东新区永利村胜家宅,1,0,0
浦东新区华夏东路1809号,1,0,0
浦东新区东河浜路10号,1,0,0
浦东新区栖霞路86号,10,0,0
浦东新区南码头路551弄,4,0,0
浦东新区跃丰村凌家码头,2,0,0
浦东新区川环南路918弄,12,0,0
浦东新区航鹤路999弄,4,0,0
浦东新区浦星公路188号,1,0,0
浦东新区浦星公路508号,1,0,0
浦东新区中林村,4,0,0
浦东新区兰嵩路360弄,15,0,0
浦东新区群乐村付家宅,1,0,0
浦东新区周浦镇船厂街,1,0,0
浦东新区沪南公路9399弄,10,0,0
浦东新区彩云路718弄,1,0,0
浦东新区蔡路村,3,0,0
浦东新区和炯路77弄,19,0,0
浦东新区林展路278弄,16,0,0
浦东新区杨镇路76弄,1,0,0
浦东新区东风村曹家宅,11,0,0
浦东新区三彩路166弄,19,0,0
浦东新区康桥路1001弄,4,0,0
浦东新区江东路25号,18,0,0
浦东新区创业路78弄,13,0,0
浦东新区迎春路719号,3,0,0
浦东新区日新村,6,0,0
浦东新区崮山路908号,4,0,0
浦东新区宣春路22号,1,0,0
浦东新区巨峰路995弄,13,0,0
浦东新区仁庆路356号,1,0,0
浦东新区康沈路2132号,3,0,0
浦东新区繁荣东路159弄,24,0,0
浦东新区韵浦路367弄,1,0,0
浦东新区卫行村王家宅,2,0,0
浦东新区卫行村朱家队,1,0,0
浦东新区浦东南路2159号,2,0,0
浦东新区杨莲路58号,1,0,0
浦东新区东海村马家宅,7,0,0
浦东新区临家村周南队周家宅,1,0,0
浦东新区临家村周北队顾家宅,1,0,0
浦东新区军民路2928号,1,0,0
浦东新区杨思路430弄,14,0,0
浦东新区民春路361号,5,0,0
浦东新区新龙路203弄,16,0,0
浦东新区新园路439弄,11,0,0
浦东新区南阜村西汤队西汤家宅,1,0,0
浦东新区峨山路622弄,3,0,0
浦东新区思浦路15弄,9,0,0
浦东新区海阳路215弄,13,0,0
浦东新区临江村益民队罗汉松,14,0,0
浦东新区临江村周南队周家宅,13,0,0
浦东新区新春村方家队许家宅,8,0,0
浦东新区新春村方家队方家宅,1,0,0
浦东新区锦安东路458弄,9,0,0
浦东新区林德路718弄,16,0,0
浦东新区临江村周北队周家宅,15,0,0
浦东新区东建路348号,2,0,0
浦东新区锦安东路270弄,7,0,0
浦东新区沪南路3633弄,8,0,0
浦东新区博山路459弄,1,0,0
浦东新区繁荣路128弄,8,0,0
浦东新区利津路51弄,13,0,0
浦东新区思学路55弄,13,0,0
浦东新区沪东新村,3,0,0
浦东新区拱川路411弄,14,0,0
浦东新区仓房村,1,0,0
浦东新区紫薇路198弄,3,0,0
浦东新区林浦路1240号,8,0,0
浦东新区康桥东路1244号,3,0,0
浦东新区胜利路836弄,16,0,0
浦东新区华夏一路325弄,11,0,0
浦东新区王桥街41弄,13,0,0
浦东新区小湾村大张家宅,5,0,0
浦东新区卫行村张家浜顾家宅,1,0,0
浦东新区海塘村蔡家宅,2,0,0
浦东新区中界村陆家队陆家宅,19,0,0
浦东新区成山路2008弄,15,0,0
浦东新区中界村复兴队陈家宅,19,0,0
浦东新区海滨村,4,0,0
浦东新区栏杆村潘家宅,7,0,0
浦东新区东风村潘家宅,3,0,0
浦东新区东书房路111号,6,0,0
浦东新区东书房路225号,4,0,0
浦东新区天花庵村芦家油车,1,0,0
浦东新区镇中心路1002号,1,0,0
浦东新区顾东村顾东2队胡家宅,1,0,0
浦东新区民众村,3,0,0
浦东新区年家浜路371弄,7,0,0
浦东新区川环南路416号,1,0,0
浦东新区年家浜路501弄,9,0,0
浦东新区海顺路359弄,10,0,0
浦东新区川环南路130弄,3,0,0
浦东新区寿光路185号,1,0,0
浦东新区杨桥村西计队,1,0,0
浦东新区夏碧路380弄,8,0,0
浦东新区春晖路106弄,1,0,0
浦东新区民耀路290弄,13,0,0
浦东新区川周公路3126号,1,0,0
浦东新区顾全路153号,1,0,0
浦东新区秀沿路1177弄9支弄,1,0,0
浦东新区前哨村张家宅,4,0,0
浦东新区瑞浦路611弄,19,0,0
浦东新区川周公路2788号,7,0,0
浦东新区五星村东平队秦家宅,2,0,0
浦东新区紫雅路58号,2,0,0
浦东新区民耀路268弄,21,0,0
浦东新区龚华路235弄,6,0,0
浦东新区上川路1468弄,8,0,0
浦东新区民耀路98弄,12,0,0
浦东新区东海村胡家宅,9,0,0
浦东新区大丰村丁家宅,5,0,0
浦东新区长清路643弄,14,0,0
浦东新区南阜村高树队西汤家宅,17,0,0
浦东新区灵岩南路208弄,3,0,0
浦东新区临江村小金家宅,1,0,0
浦东新区杨新路77弄,17,0,0
浦东新区川环南路399号,1,0,0
浦东新区竞赛村,3,0,0
浦东新区草高支路1050弄,8,0,0
浦东新区新川路625弄,5,0,0
浦东新区新镇村,2,0,0
浦东新区川环南路148弄,4,0,0
浦东新区西营南路18弄,15,0,0
浦东新区南港公路1576弄,1,0,0
浦东新区观海路1588号,1,0,0
浦东新区军民新村,1,0,0
浦东新区金石村,6,0,0
浦东新区施湾三路1106弄,11,0,0
浦东新区南港公路1351号,1,0,0
浦东新区新环西路1185弄,7,0,0
浦东新区博山路51弄,18,0,0
浦东新区张杨路2600弄,9,0,0
浦东新区德平路80弄,5,0,0
浦东新区联合村北浜宅,3,0,0
浦东新区荣成路9弄,4,0,0
浦东新区金园村,8,0,0
浦东新区金高路1058弄,10,0,0
浦东新区金高路1296弄,2,0,0
浦东新区莱阳路2450弄,7,0,0
浦东新区建新村,4,0,0
浦东新区界浜村,14,0,0
浦东新区五星路88号工地生活区,2,0,0
浦东新区凌兆路586弄,17,0,0
浦东新区南奉公路971弄,1,0,0
浦东新区红旗村周家宅,4,0,0
浦东新区物流大道1076号,1,0,0
浦东新区崮山路65号,1,0,0
浦东新区南六公路799号3支弄,1,0,0
浦东新区季桥村,12,0,0
浦东新区丁香路910弄,10,0,0
浦东新区乳山路313弄,20,0,0
浦东新区万德路50弄,7,0,0
浦东新区云山路1045弄,7,0,0
浦东新区北艾路1200弄,20,0,0
浦东新区海春路65弄,6,0,0
浦东新区听潮六村,1,0,0
浦东新区成山路544弄,20,0,0
浦东新区永红村,4,0,0
浦东新区界龙村,3,0,0
浦东新区新德路365弄,12,0,0
浦东新区沙北新村,6,0,0
浦东新区灵岩南路769弄,13,0,0
浦东新区胡巷村张家宅,10,0,0
浦东新区年家浜路425弄,17,0,0
浦东新区康沈路2588弄,11,0,0
浦东新区杨南路25号,1,0,0
浦东新区新浦路346弄,12,0,0
浦东新区华秀路179弄,1,0,0
浦东新区上浦路276弄,10,0,0
浦东新区港西村,1,0,0
浦东新区园跃路63号,1,0,0
浦东新区千汇苑三村,1,0,0
浦东新区云台路115号,1,0,0
浦东新区和龙路619弄,8,0,0
浦东新区三彩路59弄,19,0,0
浦东新区金光村陆家湾队陆家宅,1,0,0
浦东新区南桥路988弄,2,0,0
浦东新区东明村池河队养鸭滩,5,0,0
浦东新区三林路360弄,4,0,0
浦东新区灵岩南路499弄,19,0,0
浦东新区秀沿路1168弄,3,0,0
浦东新区康花路58号,1,0,0
浦东新区思浦路17弄,12,0,0
浦东新区杨南路797弄,17,0,0
浦东新区川周公路2828弄,19,0,0
浦东新区中圩村,3,0,0
浦东新区杨高北路1887弄,4,0,0
浦东新区浦东南路1271号,1,0,0
浦东新区金皖路501号,5,0,0
浦东新区海桐路73弄,3,0,0
浦东新区海院新村,2,0,0
浦东新区沪南公路3468弄,13,0,0
浦东新区峨山路601-603号,1,0,0
浦东新区对面村对面队,1,0,0
浦东新区储店村北傅家宅,1,0,0
浦东新区西门路7号,8,0,0
浦东新区东建路670弄,9,0,0
浦东新区上川路东田市场,1,0,0
浦东新区金湘路225弄,8,0,0
浦东新区御北路138号工地生活区,2,0,0
浦东新区新生村徐唐家宅,7,0,0
浦东新区彩云路567弄,4,0,0
浦东新区联合村西浜宅,2,0,0
浦东新区莲园路150弄,7,0,0
浦东新区齐爱路99弄,8,0,0
浦东新区浦三路4688弄,9,0,0
浦东新区北蔡林家队苏家宅,1,0,0
浦东新区北蔡华中路顾家宅,1,0,0
浦东新区博华路989号,3,0,0
浦东新区康桥路1789号,1,0,0
浦东新区东波路66号,2,0,0
浦东新区虹桥村,5,0,0
浦东新区航城五路255弄,1,0,0
浦东新区新建村,3,0,0
浦东新区运盐河路1255弄,17,0,0
浦东新区龙新路57号,9,0,0
浦东新区学北路165弄,6,0,0
浦东新区昌里路104号,1,0,0
浦东新区宏雅路150弄,3,0,0
浦东新区三舒路181弄,20,0,0
浦东新区跃丰村顾家宅,6,0,0
浦东新区民民路318弄,11,0,0
浦东新区浦东大道2560弄,2,0,0
浦东新区浦东南路2192弄,16,0,0
浦东新区高科西路2960弄,3,0,0
浦东新区牟平路59号,1,0,0
浦东新区金杨路757弄,17,0,0
浦东新区永建路152弄,3,0,0
浦东新区蒋桥村,15,0,0
浦东新区栖山路1385号,1,0,0
浦东新区张杨路818号,1,0,0
浦东新区祝家港路155号,7,0,0
浦东新区听潮南路88号,1,0,0
浦东新区灵岩南路1358号,1,0,0
浦东新区东书房路262号,1,0,0
浦东新区东滨村杨家宅,2,0,0
浦东新区庆丰村顾家宅,14,0,0
浦东新区凌河路200弄,11,0,0
浦东新区拱北路399弄,4,0,0
浦东新区秀沿路3668号,24,0,0
