position,count,lng,lat
合庆镇蔡路村东蔡家宅,2,121.75183443079128,31.230186868212748
合庆镇蔡路村杨家宅,4,121.74440496474422,31.209984837533348
合庆镇前哨村包家宅,1,121.74420383414054,31.247222609396808
合庆镇勤奋村黄家宅,1,121.73213698605554,31.263033858586162
合庆镇勤奋村颜家宅,1,121.73213698605554,31.263033858586162
合庆镇勤奋村张家宅,2,121.732101682649,31.261476576156298
合庆镇勤益村东张家宅,1,121.72668319364337,31.222466060651534
合庆镇勤益村刘家宅,1,121.71681036693595,31.215195470671564
合庆镇勤益村陆家宅,3,121.71885868315981,31.219024467274412
合庆镇青三村二村宅,1,121.72744253129095,31.232256901569173
合庆镇庆丰中心村,1,121.72371950410485,31.24705219137166
合庆镇庆星村凤家码头,1,121.72570709487623,31.240436443995055
合庆镇奚家村卫家宅,2,121.71794366916734,31.25361962114071
合庆镇向东村张家宅,3,121.7404823340738,31.241826968403426
合庆镇跃丰村金家宅,1,121.71504133389516,31.230562701679265
合庆镇跃进村新宅,1,121.70929756846435,31.214192913832104
和佳路105弄,7,121.52030208408404,31.133297374938646
和融路55弄,8,121.50638814020944,31.130801253187574
鹤沙路688弄,2,121.59461422773586,31.086941118847005
红枫路358弄,1,121.59882009413357,31.24756529687669
宏雅路150弄,1,121.68040294292207,31.246275427018524
虹盛路250弄,3,121.68737783605428,31.247623183151326
洪山路121弄,3,121.50644114023453,31.184338903142244
洪山路851弄,4,121.51121177130636,31.166624337590093
沪东路67号,3,121.58681675624815,31.277393434011163
沪南路2688弄,6,121.57033464675108,31.143972355375933
沪南路3150弄,4,121.57287685565096,31.138347202699183
沪南路3219弄,4,121.57402542476936,31.151214090240114
花木街道龙王庙村南杨家堂,10,121.55896380577522,31.20272323948302
花山路1001弄,4,121.58868702831992,31.356988676171916
华丰路50弄,5,121.51450495930594,31.197495463859788
华夏东路1801弄,2,121.69177001101477,31.20584583502491
华夏二路1455弄,2,121.69950702654167,31.17862187802573
华绣路179弄,2,121.53195032180136,31.190764154415543
环林东路875弄,5,121.51404116417113,31.1481103041267
环林东路906弄,3,121.53547140990882,31.14792834793253
环林西路608弄,1,121.52649814633911,31.146505600587343
环林西路618弄,2,121.52907170179465,31.14571896209596
环林西路777弄,5,121.53291384429136,31.146582247458515
环桥路1136弄,4,121.61255922775594,31.135494534672212
环桥路1137弄,7,121.61089754222358,31.141910923581165
环桥路1481弄,6,121.6090314921877,31.147454101213423
环镇东路185弄,1,121.45014828646845,31.385767404444177
惠南镇黄路村友谊,1,121.77998981040263,31.040270473190596
惠南镇勤丰村,1,121.77460662480352,31.05337598586837
季景北路185弄,3,121.59272077938192,31.349522319594968
济阳路65弄,9,121.4882129943177,31.172684669626605
建中路126弄,2,121.62086558931504,31.209758372329954
建中路171弄,3,121.62121233524189,31.207981840749582
江东路238号,3,121.55437400360253,31.365936814524236
江东路25号,5,121.55593013823747,31.368827676072844
江心沙路300号工地生活区,5,121.54560339775587,31.35108838675401
江绣路300弄,2,121.7420841124283,31.17716111032305
胶东路855弄,1,121.58485764176145,31.265539346534247
金高路2131弄,3,121.61704653326993,31.267471971131776
金高路58弄,1,121.612339142906,31.303177856380948
