position,lng,lat
白杨路360弄,0,0
板泉路50号,0,0
北艾路1200弄,0,0
北艾路862弄,0,0
北蔡镇北蔡村周家宅,0,0
北蔡大街31弄,0,0
北蔡镇联勤村冯桥队冯家宅,0,0
北蔡镇联勤村冯桥队张家宅,0,0
北蔡镇卫行村张浜队王家宅,0,0
北蔡镇五星村陈家队陈家宅,0,0
北蔡镇中界村陈家队陈家宅,0,0
北蔡镇中界村复兴队顾家宅,0,0
北蔡镇中界村林家队中界庙,0,0
北蔡镇中界村陆家队陆家宅,0,0
北蔡镇中界村沈家队黄家宅,0,0
北新园路350弄,0,0
北新园路460弄,0,0
北洋泾路609号,0,0
北中路280弄,0,0
博华路1018弄,0,0
博华路930弄,0,0
博华路980弄,0,0
博山东路553弄,0,0
博山东路811弄,0,0
博山路12弄,0,0
博山路13弄,0,0
博山路50弄,0,0
博兴路250弄,0,0
博兴路465弄,0,0
博兴路799弄,0,0
博兴路916弄,0,0
博兴路986弄,0,0
曹路镇顾东村苍龙桥,0,0
曹路镇顾东村船板桥,0,0
曹路镇顾东村新屋宅,0,0
曹路镇光明村沙桥宅,0,0
曹路镇黎明村张唐村,0,0
曹路镇联合村路南宅,0,0
曹路镇民建村南邵家宅,0,0
曹路镇五四村沈家宅,0,0
曹路镇迅建村蔡家宅,0,0
曹路镇迅建村撑圩村,0,0
曹路镇众三村南俞家圈,0,0
长岛路1201弄,0,0
长岛路1203弄,0,0
长岛路588弄,0,0
长岛路625弄,0,0
长清路595弄,0,0
长清路693弄,0,0
长清路773弄,0,0
昌里东路411弄,0,0
昌里东路650弄,0,0
昌里东路80弄,0,0
昌里路167弄,0,0
昌里路340弄,0,0
昌里路98弄,0,0
昌邑路1669号,0,0
昌邑路55弄,0,0
朝农新村,0,0
陈春东路99弄,0,0
陈春路620弄,0,0
成山路1488弄,0,0
成山路1728弄,0,0
成山路2008弄,0,0
成山路226弄,0,0
成山路24弄,0,0
成山路345号,0,0
成山路608弄,0,0
川环南路408弄,0,0
川沙路1258号,0,0
川沙路1666弄,0,0
川沙路2301弄,0,0
川沙路5015弄,0,0
川沙新镇八灶村郭家宅,0,0
川沙新镇高桥村陈家宅,0,0
川沙新镇其成村,0,0
川沙新镇吴店村孙家宅,0,0
川周公路2928弄,0,0
川周公路3010弄,0,0
创新西路199弄,0,0
创新西路75弄,0,0
创新中路399弄,0,0
创新中路593弄,0,0
大同路922弄,0,0
德平路100弄,0,0
德平路1125弄,0,0
德平路155弄,0,0
德州路220弄,0,0
德州路254号,0,0
德州路420弄,0,0
德州路60弄,0,0
丁香路1599弄,0,0
东八灶63弄,0,0
东波路195弄,0,0
东昌新村,0,0
东方路248号,0,0
东方路573弄,0,0
东后老街262号,0,0
东环龙路181弄,0,0
东建路670弄,0,0
东建新村,0,0
东靖路人民塘路交界口工地生活区,0,0
东陆路1182弄,0,0
东陆路1221号,0,0
东陆路1268弄,0,0
东三街102弄,0,0
东三里桥路160弄,0,0
东书房路390弄,0,0
东书房路560弄,0,0
东塘路222弄,0,0
东绣路1155弄,0,0
东绣路1389弄,0,0
东园四村,0,0
渡桥路288弄,0,0
渡桥路78弄,0,0
峨山路187弄,0,0
峨山路500弄,0,0
峨山路681弄,0,0
繁荣东路159弄,0,0
方竹路88弄,0,0
芳草路352弄,0,0
芳甸路333弄,0,0
芳华路310弄,0,0
芳华路411弄,0,0
芳华路455弄,0,0
芳华路478弄,0,0
芳华路63号,0,0
芳华路713弄,0,0
芳华路739弄,0,0
芳华路933弄,0,0
芳芯路210弄,0,0
芳芯路312弄,0,0
芳芯路363弄,0,0
港辉路308弄,0,0
高宝路300弄,0,0
高宝路379弄,0,0
高宝路528弄,0,0
高东镇灯塔村王家宅,0,0
高东镇竞赛村龙稍宅,0,0
高东镇竞赛村沈家宅,0,0
高东镇先锋村卢家宅,0,0
高东镇先锋村杨树园,0,0
高科西路2111弄,0,0
高科西路3030弄,0,0
高科西路3060弄,0,0
高桥镇陆凌村西凌家宅,0,0
高桥镇南塘村顾家宅,0,0
高桥镇三岔港村三岔港,0,0
高桥镇西浜头,0,0
高桥镇西新村尖角圩,0,0
高青路2861弄,0,0
高青路4567弄,0,0
高行镇朱家浜村瞿家弄,0,0
髙东镇永新村,0,0
龚华路479弄,0,0
龚新路549弄,0,0
拱川路411弄,0,0
古棕路555弄,0,0
崮山路157号,0,0
崮山路95号,0,0
关岳路229弄,0,0
光明路222弄,0,0
光泽路428弄,0,0
光泽路429弄,0,0
海鸣路顾如路交界口工地生活区,0,0
海鹏路380弄,0,0
海容路399弄,0,0
海阳路1080弄,0,0
航城五路151弄,0,0
航都南路29弄,0,0
航鹤路1858弄,0,0
航鹤路999弄,0,0
航梅路525弄,0,0
航梅路526弄,0,0
航三路航吉路交界口工地生活区,0,0
航头路988弄,0,0
航头镇福善村,0,0
航头镇果园村,0,0
航头镇航东村,0,0
航头镇牌楼村谈弄,0,0
航头镇王楼村,0,0
航绣路50弄,0,0
合庆镇蔡路村东蔡家宅,0,0
合庆镇蔡路村杨家宅,0,0
合庆镇大星村老顾家宅,0,0
合庆镇东风村曹家宅,0,0
合庆镇东风村潘家宅,0,0
合庆镇建光村西陈家宅,0,0
合庆镇前哨村顾家宅,0,0
合庆镇勤益村陆家宅,0,0
合庆镇奚家村卫家宅,0,0
合庆镇向东村张家宅,0,0
合庆镇营房村高路二宅,0,0
合庆镇永红村薛家宅,0,0
合庆镇直属村凌北宅,0,0
和炯路77弄,0,0
菏泽路567弄,0,0
鹤永路750弄,0,0
虹盛路250弄,0,0
洪山路121弄,0,0
沪南路1168弄,0,0
沪南路1391弄,0,0
沪南路2518弄,0,0
沪南路2688弄,0,0
沪南路2727弄,0,0
沪南路3150弄,0,0
沪南路3158弄,0,0
沪南路3219弄,0,0
沪南路3468弄,0,0
沪南路4855弄,0,0
沪一小区,0,0
花木街道龙王庙村南杨家堂,0,0
华丰路50弄,0,0
华鹏路300弄,0,0
华夏东路2170弄,0,0
华夏二路1255弄,0,0
华夏一路325弄,0,0
环林东路271弄,0,0
环林东路875弄,0,0
环林东路906弄,0,0
环桥路1137弄,0,0
环庆南路239弄,0,0
环庆南路508弄,0,0
惠南镇幸福村,0,0
惠南镇徐庙村,0,0
季景北路180弄,0,0
季景路333弄,0,0
济阳路95弄,0,0
佳虹路50弄,0,0
建中路171弄,0,0
江东路238号,0,0
江东路25号,0,0
江心沙路300号工地生活区,0,0
界浜路55弄,0,0
金港路333号,0,0
金高路2131弄,0,0
金海路2668弄,0,0
金沪路1218弄,0,0
金吉路33弄,0,0
金口路411弄,0,0
金口路53弄,0,0
金葵路945弄,0,0
金睦路353弄,0,0
金桥路1506弄,0,0
金桥路226弄,0,0
金桥路2552弄,0,0
金桥路2618号,0,0
金桥路351弄,0,0
金台路161弄,0,0
金湘路201弄,0,0
金杨新村街道金浜村,0,0
金杨路660弄,0,0
金杨路785弄,0,0
锦康路389弄,0,0
锦绣路3088弄,0,0
锦绣路3336弄,0,0
锦绣路3338弄,0,0
锦绣路4899弄,0,0
巨峰路176弄,0,0
巨峰路399弄,0,0
巨野路482弄,0,0
巨野路61弄,0,0
康佳路39弄,0,0
康桥路1633弄,0,0
康桥镇花墙村,0,0
康桥镇火箭村,0,0
康桥镇人南村,0,0
康杉路151弄,0,0
康沈公路1300弄,0,0
康沈路1365弄,0,0
康沈路2262弄,0,0
康沈路465弄,0,0
康士路15弄,0,0
康梧路189号工地生活区,0,0
康泽路550弄,0,0
莱阳路451弄,0,0
蓝村路31弄,0,0
蓝村路471弄,0,0
蓝村路502弄,0,0
崂山路562号,0,0
崂山路571弄,0,0
崂山路645弄,0,0
崂山路80弄,0,0
崂山三村,0,0
崂山四村,0,0
老港镇牛肚村西沙,0,0
历城路100弄,0,0
历城路22弄,0,0
利川路421弄,0,0
利津路729弄,0,0
连波路26弄,0,0
连波路66弄,0,0
莲溪路550弄,0,0
莲溪路780弄,0,0
莲园路100弄,0,0
莲中路174弄,0,0
莲中路318弄,0,0
莲中路337弄,0,0
莲中路356弄,0,0
林鸣路326弄,0,0
林悦路125弄,0,0
林展路422弄,0,0
临沂北路255弄,0,0
临沂路181弄,0,0
灵山路1724弄,0,0
灵岩路56弄,0,0
灵岩南路156弄,0,0
灵岩南路769弄,0,0
凌河路420弄,0,0
凌空北路东靖路交界口工地生活区,0,0
凌兆路285弄,0,0
凌兆路379弄,0,0
凌兆路500弄,0,0
凌兆路530弄,0,0
凌兆路555弄,0,0
凌兆路586弄,0,0
柳埠路135弄,0,0
龙东大道云山路交界口工地生活区,0,0
龙居路180弄,0,0
龙阳路1188号,0,0
龙阳路1880弄,0,0
芦云路200弄,0,0
罗山路1502弄,0,0
绿林路320弄,0,0
苗桥路935弄,0,0
妙川路1111弄,0,0
民冬路169号生活区,0,0
民耀路268弄,0,0
民雨路336弄,0,0
牡丹路259弄,0,0
南曹路901弄,0,0
南码头路1136弄,0,0
南码头路1378弄,0,0
南码头路144弄,0,0
南码头路450弄,0,0
南码头路451弄,0,0
南泉北路101弄,0,0
南泉北路1040弄,0,0
南泉北路170弄,0,0
南泉北路301弄,0,0
南泉路1211弄,0,0
南泉路1241弄,0,0
南泉路1250弄,0,0
年家浜路425弄,0,0
欧高路138弄,0,0
鹏岳路152弄,0,0
浦城路366弄,0,0
浦城路580弄,0,0
浦电路149弄,0,0
浦电路218号,0,0
浦电路221号,0,0
浦电路305弄,0,0
浦电路330弄,0,0
浦电路331弄,0,0
浦电路48弄,0,0
浦电路62弄,0,0
浦东北路4588弄,0,0
浦东大道136弄,0,0
浦东大道140弄,0,0
浦东大道1585弄,0,0
浦东大道1623弄,0,0
浦东大道1851弄,0,0
浦东大道2511弄,0,0
浦东大道2515号,0,0
浦东大道2639弄,0,0
浦东大道2641弄,0,0
浦东大道2746弄,0,0
浦东大道2778弄,0,0
浦东大道290弄,0,0
浦东大道2970弄,0,0
浦东大道501弄,0,0
浦东南路1200号,0,0
浦东南路1288号,0,0
浦东南路1299号,0,0
